__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATE_CREATED,DT_CHANGED,STOKA_CHANGED,GRUPA,STOKA,CODE,BARCODE,VALUTA_KUP,VALUTA_PROD_ED,VALUTA_PROD_DR,RAZFAS1,RAZFAS2,RELATOR,CENA_KUP,CENA_PROD_ED1,CENA_PROD_DR1,DDS_DEF,PROPS,NOTE,IS_SER_NO,MIN_KOLICH,MAX_KOLICH,WARRANTY,DOSTAW,INTRASTAT,COUNTRY,TEGLO,TREND,FOTO,FOTO2,FOTO3,THUMBNAIL,THUMBNAIL2,THUMBNAIL3,ASSOC,IS_ACTIVE,ACC_TIP,EEO_NO,EEO_TEGLO,WEB_IS_FOTO_CHANGED,CAT_ID,BONUS_ADD,BONUS_SUB,IS_ACTIVE_WEB,IS_ACTIVE_PARENT,IS_ACTIVE_WEB_PARENT,IS_VALID_EAN13,ITEM_ID,DT_CHANGED_FOTO,FOLLOW_NUM,WEB_PRODUCT_NAME,WEB_PRODUCT_NOTE,WEB_PRODUCT_NAME_EN,WEB_PRODUCT_NOTE_EN,WEB_PRODUCT_NAME2,WEB_PRODUCT_NAME2_EN,NOTE2,RAZFAS_STEP,WEB_MIN_KOLICH,KOLICH_STEP,KOLICH_STEP_DOST,NOTE_FG_COLOR,SIZE_X,SIZE_Y,SIZE_Z,WIN_MIN_KOLICH,FISCAL_RISK
5294,6,1,2025-08-13 14:32:45.000,1320962437,2026-07-03 16:09:17.503,2. Консумативи,Вода,-,00000469,M,L,L,м3,,0.0,2.505330217861471,0.0,0.0,0.0,,Вода,N,1.0,2.0,,ADEV S.R.L.,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1323,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5294,8,1,2025-08-13 14:32:45.000,1320962437,2026-07-03 15:27:03.515,2. Консумативи,"Тефлонова лента, 7м. 1/2`",12515,00001068,M,L,L,бр.,,,0.7976153346661009,0.0,0.0,0.0,,Тефлонова лента,N,1.0,2.0,,ЯВОР-М ЕООД,2,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1324,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5294,10,1,2025-08-13 14:32:34.000,1320962437,2026-07-03 15:37:14.897,4. Услуги,Вода 1,,00000468,M,L,L,м3,,,2.505330217861471,0.0,0.0,0.0,,Вода,N,1.0,2.0,,ADEV S.R.L.,0.030282353,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1003,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5294,12,1,2025-08-13 14:32:34.000,1320962437,2026-07-03 15:37:14.897,4. Услуги,Delivery - Compensator DN 40 304/321 POL. PN 1-,,00000280,M,L,L,дост.,,,50.95534888001513,0.0,0.0,0.0,,Delivery - Compensator DN 40 304/321 POL. PN 1-,N,1.0,2.0,,M&S,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1004,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5294,14,1,2025-08-13 14:32:34.000,1320962437,2026-07-03 15:37:14.897,4. Услуги,"Лазерно рязане Патлиджански малки, перф. лам.",,00000701,M,L,L,бр.,,,1.5338756435886554,0.0,0.0,0.0,,Лазерно рязане,N,1.0,2.0,,ПАТЛИДЖАНСКИ ООД,,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1005,,0.0,,,,,,,AEM30KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5294,16,1,2025-08-13 14:32:38.000,1320962437,2026-07-03 15:37:14.897,4. Услуги,Delivery parts,,00000281,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Delivery parts,N,1.0,2.0,,,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1018,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5294,18,1,2025-08-13 14:32:45.000,1319236788,2026-07-03 15:37:14.897,4. Услуги,"Буферен съд 100л, ф500 верт.",450,00000442,M,L,L,бр.,,0.0,532.5958,0.0,0.0,0.0,,Буферен съд 500л,N,1.0,2.0,,Светлю Шишков С,2,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1325,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5294,20,1,2025-08-13 14:32:45.000,1320962437,2026-07-03 15:37:14.897,4. Услуги,Транспорт ДУНАВ-СВ (Притискаща плоча),080155,00001081,M,L,L,бр.,,0.0,102.2583762392437,0.0,0.0,0.0,,Транспорт ДУНАВ-СВ (Притискаща плоча),N,1.0,2.0,,ДУНОВ-СВ,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1326,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5294,22,1,2025-08-13 14:32:45.000,1317562485,2026-06-16 13:36:44.671,Джусита,ВОДНО Рязане метал (Притискаща плоча),-,00000443,M,L,L,бр.,,,2760.966,0.0,0.0,0.0,,ВОДНО Рязане метал (Притискаща плоча),P,1.0,2.0,,Джусита-ДЕС,2,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1327,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5296,0,1,2025-08-13 14:32:45.000,1320962437,2026-07-03 15:37:14.897,4. Услуги,"Лазерно рязане Патлиджански големи, перф. лам.",,00000700,M,L,L,бр.,,,6.391148514952731,0.0,0.0,0.0,,Лазерно рязане (Патлиджански),N,1.0,2.0,,ПАТЛИДЖАНСКИ ООД,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1328,,0.0,,,,,,,AEM500KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5296,2,1,2025-08-13 14:32:45.000,1320962437,2026-07-03 15:37:14.897,4. Услуги,Рязане на метал (НИРСТРОЙ),,00000974,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Рязане на метал (НИРСТРОЙ),N,1.0,2.0,,,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1329,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5296,4,1,2025-08-13 14:32:45.000,1320962437,2026-07-03 15:37:14.897,4. Услуги,Транспорт на метал (НИРСТРОЙ),,00001084,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Транспорт на метал (НИРСТРОЙ),N,1.0,2.0,,,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1330,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5296,6,1,2025-08-13 14:32:45.000,1320962437,2026-07-03 15:37:14.897,4. Услуги,Огъване,,00000795,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Огъване,N,1.0,2.0,,,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1331,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5296,8,1,2025-08-13 14:32:46.000,1320962437,2026-07-03 15:37:14.897,4. Услуги,Мито,,00000736,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Мито,N,1.0,2.0,,,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1332,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5296,10,1,2025-08-13 14:32:46.000,1320962437,2026-07-03 15:37:14.897,4. Услуги,Транспорт Китай,,00001082,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Транспорт Китай,N,1.0,2.0,,SUZHOU,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1333,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5296,12,1,2025-08-13 14:32:46.000,1320962437,2026-07-03 15:37:14.897,4. Услуги,Опаковка (Филипекс),,00000800,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Опаковка (Филипекс),N,1.0,2.0,,,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1334,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5296,14,1,2025-08-13 14:32:46.000,1320962437,2026-07-03 15:37:14.897,4. Услуги,Транспорт (Филипекс),,00001079,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Транспорт (Филипекс),N,1.0,2.0,,,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1335,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5296,16,1,2025-08-13 14:32:46.000,1320962437,2026-07-03 15:37:14.897,4. Услуги,Обработка на полиамид,,00000792,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Обработка на полиамид,N,1.0,2.0,,,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1336,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5296,18,1,2025-08-13 14:32:46.000,1320962437,2026-07-03 15:37:14.897,4. Услуги,Транспорт контейнер (Шапкаров),,00001083,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Транспорт контейнер (Шапкаров),N,1.0,2.0,,,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1337,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5296,20,1,2025-08-13 14:32:46.000,1320962437,2026-07-03 15:37:14.897,4. Услуги,Транспорт 20`` контейнер (ФРИЛАЙН),-,00001080,M,L,L,бр.,,0.0,138.048807922979,0.0,0.0,0.0,,Транспорт 20`` контейнер (ФРИЛАЙН),N,1.0,2.0,,ФРИЛАЙН,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1338,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5296,22,1,2025-08-13 14:32:38.000,1320962437,2026-03-02 14:59:33.770,Каталитична колона,Oxygone 133,,00000334,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Oxygone 133,N,1.0,2.0,,,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1019,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5296,24,1,2025-08-13 14:32:38.000,1320962437,2026-03-02 14:59:33.785,Каталитична колона,Тръба ? 48.3х2,,00001097,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Тръба ? 48.3х2,N,1.0,2.0,,,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1020,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5297,0,1,2025-08-13 14:32:38.000,1320962437,2026-03-02 14:59:33.770,Каталитична колона,Капи ? 48.3х2,102658,00000619,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Капи ? 48.3х2,N,1.0,2.0,,,2,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1021,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5297,2,1,2025-08-13 14:32:38.000,1320962437,2026-03-02 14:59:33.785,Каталитична колона,"Тръба ? 10х1, 316L",98058,00001093,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,"Тръба ? 10х1, 316L",N,1.0,2.0,,,11,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1022,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5297,4,1,2025-08-13 14:32:38.000,1320962437,2026-03-02 14:59:33.770,Каталитична колона,10мм тръба към 3/8“,8405D 03 010,00000252,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,10мм тръба към 3/8“,N,1.0,2.0,,,40,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1023,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5297,6,1,2025-08-13 14:32:38.000,1320962437,2026-03-02 14:59:33.785,Каталитична колона,"Муфа, 3/8“",0270 03,00000764,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,"Муфа, 3/8“",N,1.0,2.0,,,8,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1024,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5297,8,1,2025-08-13 14:32:38.000,1320962437,2026-03-02 14:59:33.692,Изсушител,"Капи ?114.3х2, 316L",102662,00000620,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,"Капи ?114.3х2, 316L",N,1.0,2.0,,,6,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1025,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5297,10,1,2025-08-13 14:32:38.000,1320962437,2026-03-02 14:59:33.723,Изсушител,"Тръба ? 114.3х2, 316L",93009,00001095,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,"Тръба ? 114.3х2, 316L",N,1.0,2.0,,,3,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1026,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5297,12,1,2025-08-13 14:32:38.000,1320962437,2026-03-02 14:59:33.723,Изсушител,"Тръба ? 26.9х2, 316L",91023,00001096,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,"Тръба ? 26.9х2, 316L",N,1.0,2.0,,,3,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1027,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5297,14,1,2025-08-13 14:32:38.000,1320962437,2026-03-02 14:59:33.660,Изсушител,10мм тръба към 3/8“,8405D 03 010,00000253,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,10мм тръба към 3/8“,N,1.0,2.0,,,,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1028,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5297,16,1,2025-08-13 14:32:38.000,1320962437,2026-03-02 14:59:33.692,Изсушител,"Муфа, 3/8“",0270 03,00000765,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,"Муфа, 3/8“",N,1.0,2.0,,,,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1029,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5297,18,1,2025-08-13 14:32:38.000,1320962437,2026-03-02 14:59:33.676,Изсушител,Зеолит 4А,,00000542,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Зеолит 4А,N,1.0,2.0,,,11,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1030,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5297,20,1,2025-08-13 14:32:38.000,1320962437,2026-03-02 14:59:33.692,Изсушител,"Патронни Нагреватели, ? 22х550",,00000832,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,"Патронни Нагреватели, ? 22х550",N,1.0,2.0,,,3,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1031,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5297,22,1,2025-08-13 14:32:38.000,1320962437,2026-03-02 14:59:33.692,Изсушител,Релета,,00000965,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Релета,N,1.0,2.0,,,3,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1032,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5297,24,1,2025-08-13 14:32:38.000,1320962438,2026-03-02 14:59:33.707,Изсушител,Трансмитер термодвойка тип „К“,,00001078,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Трансмитер термодвойка тип „К“,N,1.0,2.0,,,3,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1033,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5298,0,1,2025-08-13 14:32:38.000,1320962438,2026-03-02 14:59:33.707,Изсушител,Топлообменник,B500 01700007,00001070,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Топлообменник,N,1.0,2.0,,,2,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1034,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5298,2,1,2025-08-13 14:32:38.000,1320962438,2026-03-02 14:59:33.676,Изсушител,Електромагнитни клапани,HK 10-S,00000522,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Електромагнитни клапани,N,1.0,2.0,,,16,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1035,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5298,4,1,2025-08-13 14:32:38.000,1320962438,2026-03-02 14:59:33.707,Изсушител,Тройник 10мм,8403D 010 010,00001085,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Тройник 10мм,N,1.0,2.0,,,35,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1036,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5298,6,1,2025-08-13 14:32:38.000,1320962438,2026-03-02 14:59:33.676,Изсушител,Union Tube – 10mm,8401D 010 010,00000377,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Union Tube – 10mm,N,1.0,2.0,,,8,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1037,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5298,8,1,2025-08-13 14:32:38.000,1320962438,2026-03-02 14:59:33.676,Изсушител,Иглен вентил,2225 03,00000543,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Иглен вентил,N,1.0,2.0,,,3,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1038,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5298,10,1,2025-08-13 14:32:38.000,1320962438,2026-03-02 14:59:33.676,Изсушител,Еднопътен вентил,2001 03,00000518,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Еднопътен вентил,N,1.0,2.0,,,5,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1039,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5298,12,1,2025-08-13 14:32:38.000,1320962438,2026-03-02 14:59:33.723,Изсушител,Циклонен сепаратор с дренаж,"SPR-25, SA-61",00001174,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Циклонен сепаратор с дренаж,N,1.0,2.0,,,2,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1040,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5298,14,1,2025-08-13 14:32:38.000,1320962438,2026-03-02 14:59:33.723,Изсушител,"Тръба ? 10х1, 316L",98058,00001094,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,"Тръба ? 10х1, 316L",N,1.0,2.0,,,,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1041,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5298,16,1,2025-08-13 14:32:38.000,1320962438,2026-03-02 14:59:33.707,Изсушител,Температурни сензори,TA3115,00001060,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Температурни сензори,N,1.0,2.0,,,4,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1042,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5298,18,1,2025-08-13 14:32:38.000,1320962438,2026-03-02 14:59:33.707,Изсушител,Трансмитер за налягане,,00001073,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Трансмитер за налягане,N,1.0,2.0,,,2,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1043,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5298,20,1,2025-08-13 14:32:38.000,1320962438,2026-03-02 14:59:33.692,Изсушител,Компресор/Вакуум помпа,,00000663,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Компресор/Вакуум помпа,N,1.0,2.0,,,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1044,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5298,22,1,2025-08-13 14:32:38.000,1320962438,2026-03-02 14:59:33.660,Изсушител,Scrubber,,00000353,M,L,L,бр.,,0.0,0.0,0.0,0.0,0.0,,Scrubber,N,1.0,2.0,,,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1045,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5298,24,1,2025-08-13 14:32:38.000,1323144960,2026-06-24 15:14:48.925,Газ анализ - Сензори,Електрохимичен анализатор - 0-100ppm vol. O2,OxyTrend-G-A,00000287,M,L,L,бр.,,,2568.0,0.0,0.0,0.0,,Electrochemical Oxygen analyser: 0-100ppm vol. O2,P,1.0,2.0,,ADEV S.R.L.,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1046,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5299,0,1,2025-08-13 14:32:38.000,1309163070,2026-03-02 14:59:33.848,Табло - Газ анализатор,Electrochemical Oxygen analyser:  0-5% vol. O2,OxyTrend-G-A,00000286,M,L,L,бр.,,0.0,2568.0,0.0,0.0,0.0,,Electrochemical Oxygen analyser:  0-5% vol. O2,N,1.0,2.0,,,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1047,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5299,2,1,2025-08-13 14:32:38.000,1309163070,2026-03-02 14:59:33.832,Табло - Газ анализатор,8866 - Thermal Conductivity Analyser 0-5% vol. H,8866-03-16-2G-2-S-GF,00000263,M,L,L,бр.,,0.0,4706.0,0.0,0.0,0.0,,8866 - Thermal Conductivity Analyser 0-5% vol. H2,N,1.0,2.0,,,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1048,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5299,4,1,2025-08-13 14:32:38.000,1309163070,2026-03-02 14:59:34.613,Табло - Газ анализатор,Control Unit with display for 8866 Thermal Condu,Sirius-G-LIN-000-N-N-N-EN,00000277,M,L,L,бр.,,0.0,2387.0,0.0,0.0,0.0,,Control Unit with display for 8866 Thermal Conduct Analyser,N,1.0,2.0,,,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1049,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5299,6,1,2025-08-13 14:32:38.000,1320458377,2026-06-24 15:04:53.183,Газ анализ - Сензори,Dew Point Analyser with integral touchscreen LCD,A59047,00000282,M,L,L,бр.,,,1457.0,0.0,0.0,0.0,,Dew Point Analyser with integral touchscreen LCD display,P,1.0,2.0,,ADEV S.R.L.,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1050,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5299,8,1,2025-08-13 14:32:38.000,1317440118,2026-06-24 15:14:25.003,Газ анализ - Сензори,Мeasuring chamber for DPA- измервателна камера,[A42339],00000348,M,L,L,бр.,,,316.56,0.0,0.0,0.0,,"SS 316 measuring chamber for Dew Point Analyser, 1/8“ FNPT",P,1.0,2.0,,ADEV S.R.L.,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1051,,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5299,9,1,2025-08-15 08:28:29.290,1320962438,2026-06-23 10:38:16.557,Колена на резба,Коляно 90° 304L резба М/Ж 1 1/4“,101407,00001304,M,L,L,бр.,,,0.5112918811962185,0.0,0.0,0.0,,,N,0.0,0.0,,КРИСМЕТАЛ,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1342,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
5299,11,1,2025-08-15 08:29:46.812,1320962438,2026-06-23 10:38:07.777,Колена на резба,Коляно 90° 304L резба М/Ж 1 1/2“,101408,00001303,M,L,L,бр.,,,0.5112918811962185,0.0,0.0,0.0,,,N,0.0,0.0,,КРИСМЕТАЛ,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1343,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
