__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,NUM,POS,IS_FACTUR,SKLAD_1,SKLAD_2,GRUPA,STOKA,SER_NO,KOLICH,KOLICH2,KOLICH_2S,KOLICH2_2S,KOLICH_CHECK,DDS,CENA,VALUTA,DISCOUNT,KONSIGNACIA,KB_ID,CENA_LIST,CENA_LIST_TYPE,ENDDATE,WARRANTY,KUP_CENA,KUP_VALUTA,NOTE,NOTE2,T_DATETIME,T_NUM,CD_SELL_KOLICH,PROPS_ROW,CENA_DR_1,CENA_DR_2,VALUTA_DR_1,VALUTA_DR_2,WMS_KOLICH,WMS_KOLICH_2S
6665,15,3,42282840,647,647,Y,Склад,0. СКЛАД - ОСНОВЕН,Сензори,Трансмитер за налягане 0-10 bar. G 1/2“,25689,1.0,0.0,1.0,0.0,0.0,0.0,326.93639017706,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,639.43,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6665,16,3,42282840,648,648,Y,Склад,0. СКЛАД - ОСНОВЕН,Сензори,Трансмитер за налягане 0-10 bar. G 1/2“,25690,1.0,0.0,1.0,0.0,0.0,0.0,326.93639017706,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,639.43,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6665,17,3,42282840,649,649,Y,Склад,0. СКЛАД - ОСНОВЕН,Сензори,Трансмитер за налягане 0-10 bar. G 1/2“,25691,1.0,0.0,1.0,0.0,0.0,0.0,326.93639017706,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,639.43,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6665,18,3,42282840,650,650,Y,Склад,0. СКЛАД - ОСНОВЕН,Сензори,Трансмитер за налягане 0-10 bar. G 1/2“,25692,1.0,0.0,1.0,0.0,0.0,0.0,326.93639017706,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,639.43,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6672,0,3,42282840,651,651,Y,Склад,0. СКЛАД - ОСНОВЕН,Сензори,Трансмитер за налягане 0-10 bar. G 1/2“,25693,1.0,0.0,1.0,0.0,0.0,0.0,326.93639017706,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,639.43,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6672,1,3,42282840,652,652,Y,Склад,0. СКЛАД - ОСНОВЕН,Сензори,Трансмитер за налягане 0-10 bar. G 1/2“,25695,1.0,0.0,1.0,0.0,0.0,0.0,326.935367593298,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,639.43,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6672,2,3,42282840,653,653,Y,Склад,0. СКЛАД - ОСНОВЕН,Сензори,Трансмитер за налягане 0-10 bar. G 1/2“,25696,1.0,0.0,1.0,0.0,0.0,0.0,326.935367593298,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,639.43,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6672,3,3,42282840,654,654,Y,Склад,0. СКЛАД - ОСНОВЕН,Сензори,Трансмитер за налягане 0-10 bar. G 1/2“,25700,1.0,0.0,1.0,0.0,0.0,0.0,326.935367593298,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,639.43,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6672,4,3,42282840,655,655,Y,Склад,0. СКЛАД - ОСНОВЕН,Сензори,Трансмитер за налягане 0-10 bar. G 1/2“,25699,1.0,0.0,1.0,0.0,0.0,0.0,326.935367593298,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,639.43,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6672,5,3,42282840,656,656,Y,Склад,0. СКЛАД - ОСНОВЕН,2.5.5. Клапани,Иглен клапан (0-6bar G 1/4“ EPDM),1031,1.0,0.0,1.0,0.0,0.0,0.0,640.776550109161,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,1253.25,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6672,6,3,42282840,657,657,Y,Склад,0. СКЛАД - ОСНОВЕН,2.5.5. Клапани,Иглен клапан (0-6bar G 1/4“ EPDM),1034,1.0,0.0,1.0,0.0,0.0,0.0,640.776550109161,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,1253.25,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6672,7,3,42282840,658,658,Y,Склад,0. СКЛАД - ОСНОВЕН,2.5.5. Клапани,Иглен клапан (0-6bar G 1/4“ EPDM),1036,1.0,0.0,1.0,0.0,0.0,0.0,640.776550109161,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,1253.25,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6672,8,3,42282840,659,659,Y,Склад,0. СКЛАД - ОСНОВЕН,2.5.5. Клапани,Иглен клапан (0-6bar G 1/4“ FKM),1064,1.0,0.0,1.0,0.0,0.0,0.0,640.776550109161,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,1253.25,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6672,9,3,42282840,660,660,Y,Склад,0. СКЛАД - ОСНОВЕН,"Кабелни накрайници, обувки","Куплунг M12, 8-пина, кабел 2m.",pbc786382,4.0,0.0,4.0,0.0,0.0,0.0,292.111277565024,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,142.83,L,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
6672,10,3,42282840,661,661,Y,Склад,0. СКЛАД - ОСНОВЕН,5. Устройства,Панел HMI 7`,h70072968,1.0,0.0,1.0,0.0,0.0,0.0,295.2,M,-0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,295.2,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6672,11,3,42282840,662,662,Y,Склад,0. СКЛАД - ОСНОВЕН,Сензори,Дебитомер (flowmeter) малък,N01840812254,1.0,0.0,1.0,0.0,0.0,0.0,554.06,M,-0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,554.06,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6672,12,3,42282840,663,663,Y,Склад,0. СКЛАД - ОСНОВЕН,Сензори,Дебитомер (flowmeter) малък,N01980812258,1.0,0.0,1.0,0.0,0.0,0.0,554.06,M,-0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,554.06,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6672,13,3,42282840,664,664,Y,Склад,0. СКЛАД - ОСНОВЕН,Сензори,Трансмитер за налягане 0-15 bar,230925/6,5.0,0.0,5.0,0.0,0.0,0.0,0.0,M,0.0,P,0,Доставни цени,N,2026-01-22 13:44:47.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,5.0,5.0
6672,14,3,42282840,665,665,Y,Склад,0. СКЛАД - ОСНОВЕН,Фитинги - Щуцер на резба,Гайки за щуцери 1/2“,261922/240925,70.0,0.0,70.0,0.0,0.0,0.0,65.8543942980729,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,1.84,L,,,0,0,0.0,,0.0,0.0,L,L,70.0,70.0
6672,15,3,42282840,666,666,Y,Склад,0. СКЛАД - ОСНОВЕН,Фитинги - Щуцер на резба,Връзка права 1510 8/6“х1/4“,,112.0,0.0,112.0,0.0,0.0,0.0,0.0,M,0.0,P,0,Доставни цени,N,2026-01-22 13:44:47.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,112.0,112.0
6672,16,3,42282840,667,667,Y,Склад,0. СКЛАД - ОСНОВЕН,Фитинги - Щуцер на резба,Връзка права 1511 8/6“х1/4“,,29.0,0.0,29.0,0.0,0.0,0.0,14.8274645546903,M,1.19834697720478e-14,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,29.0,29.0
6672,17,3,42282840,668,668,Y,Склад,0. СКЛАД - ОСНОВЕН,Фитинги - Щуцер на резба,Връзка права 1511 8/6“х1/8“,,8.0,0.0,8.0,0.0,0.0,0.0,4.09033504956975,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,8.0,8.0
6672,18,3,42282840,669,669,Y,Склад,0. СКЛАД - ОСНОВЕН,2.5.4. Вентили,Магнетвентил GENEBRE 1/4“,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,M,0.0,P,0,Доставни цени,N,2026-01-22 13:44:47.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
6677,0,3,42282840,670,670,Y,Склад,0. СКЛАД - ОСНОВЕН,Фитинги - Щуцер на резба,Тройник 8мм,,4.0,0.0,4.0,0.0,0.0,0.0,0.0,M,0.0,P,0,Доставни цени,N,2026-01-22 13:44:47.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
6677,1,3,42282840,671,671,Y,Склад,0. СКЛАД - ОСНОВЕН,Други (Електроника),"Щекер със светлодиод 124-703 230 V, AC/DC",,2.0,0.0,2.0,0.0,0.0,0.0,0.0,M,0.0,P,0,Доставни цени,N,2026-01-22 13:44:47.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
6677,2,3,42282840,672,672,Y,Склад,0. СКЛАД - ОСНОВЕН,Фитинги - Щуцер на резба,Връзка ъглова 1500  8/6“х1/4“,101225/3,113.0,0.0,113.0,0.0,0.0,0.0,173.327947725518,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,3.0,L,,,0,0,0.0,,0.0,0.0,L,L,113.0,113.0
6677,3,3,42282840,673,673,Y,Склад,0. СКЛАД - ОСНОВЕН,Фитинги - Щуцер на резба,"Връзка ъглова 1500 15/12,5“х1/2“",,27.0,0.0,27.0,0.0,0.0,0.0,0.0,M,0.0,P,0,Доставни цени,N,2026-01-22 13:44:47.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,27.0,27.0
6677,4,3,42282840,674,674,Y,Склад,0. СКЛАД - ОСНОВЕН,2.6. Арматури,Филтър на фл. 316 INOX PN16 DN50,10143532/110925/f50,6.0,0.0,6.0,0.0,0.0,0.0,2125.299594,M,-0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,354.216599,M,,,0,0,0.0,,0.0,0.0,L,L,6.0,6.0
6677,5,3,42282840,677,677,Y,Склад,0. СКЛАД - ОСНОВЕН,2.5.4. Вентили,Вентил предпазен 1216 НРЖ PN40 2“x2“,202530099002,1.0,0.0,1.0,0.0,0.0,0.0,487.772454661192,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,954.0,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6677,6,3,42282840,678,678,Y,Склад,0. СКЛАД - ОСНОВЕН,Скоби,Скоба укрепваща с уплътнение 2“,10144596/101025/4,4.0,0.0,4.0,0.0,0.0,0.0,3.29271971490365,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,1.61,L,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
6677,7,3,42282840,679,679,Y,Склад,0. СКЛАД - ОСНОВЕН,2.5.4. Вентили,"Вентил предпазен 1216 НРЖ, PN40  1“х1“",202530315001,1.0,0.0,1.0,0.0,0.0,0.0,242.935224431571,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,475.14,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6677,8,3,42282840,680,680,Y,Склад,0. СКЛАД - ОСНОВЕН,2.5.4. Вентили,"Вентил предпазен 1216 НРЖ, PN40  1“х1“",202530315008,1.0,0.0,1.0,0.0,0.0,0.0,242.935224431571,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,475.14,L,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6677,9,3,42282840,681,681,Y,Склад,0. СКЛАД - ОСНОВЕН,2.5.4. Вентили,"Пружина TOSACA 2,1-4,0 bar M2170",10142820/19082025,2.0,0.0,2.0,0.0,0.0,0.0,83.3610283102315,M,0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,81.52,L,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
6677,10,3,42282840,682,682,Y,Склад,0. СКЛАД - ОСНОВЕН,2.5.4. Вентили,"Пружина TOSACA 4,1-8,0 bar M2215",10147786/050126/2,2.0,0.0,2.0,0.0,0.0,0.0,86.6,M,-0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,43.3,M,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
6677,11,3,46291449,23,23,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),2.2. Фитинги за заваряване,Холендър 316L заварка PTFE 1“,10148565/270126/1,2.0,0.0,2.0,0.0,0.0,0.0,35.96,M,-0.0,Y,0,Доставни цени,N,2026-02-03 10:14:58.000,,17.98,M,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
6677,12,3,46291449,24,24,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),Кабелни Канали,Вертканел ъгъл понижаващ 60х152mm с неперфориран,290126/1,1.0,0.0,1.0,0.0,0.0,0.0,16.074958,M,-0.0,Y,0,Доставни цени,N,2026-02-03 10:14:58.000,,16.074958,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6677,13,3,38333754,1,1,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),М12,Болт с шест.гл. 8.8 vZn М12х45,12345/12,40.0,0.0,40.0,0.0,0.0,0.0,5.6000000000000005,M,-0.0,Y,0,Доставни цени,N,2026-02-05 08:09:48.000,,0.14,M,,,0,0,0.0,,0.0,0.0,L,L,40.0,40.0
6677,14,3,38333754,5,5,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),2.4. Фланци,Уплътнение CF3000 PTFE DN25,10143532/110925/pfte25,22.0,0.0,22.0,0.0,0.0,0.0,20.247084,M,-0.0,Y,0,Доставни цени,N,2026-02-05 08:09:48.000,,0.920322,M,,,0,0,0.0,,0.0,0.0,L,L,22.0,22.0
6677,15,3,38333754,3,3,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),М12,Гайка шест. 8 vZn М12,091025/2,41.0,0.0,41.0,0.0,0.0,0.0,1.23,M,-0.0,Y,0,Доставни цени,N,2026-02-05 08:09:48.000,,0.03,M,,,0,0,0.0,,0.0,0.0,L,L,41.0,41.0
6677,16,3,38333754,4,4,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),М12,Шайба подложна vZn М12,241025/11,44.0,0.0,44.0,0.0,0.0,0.0,0.44,M,-0.0,Y,0,Доставни цени,N,2026-02-05 08:09:48.000,,1.4827409999999999,M,,,0,0,0.0,,0.0,0.0,L,L,44.0,44.0
6677,17,3,37829421,20,20,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),2.2. Фитинги за заваряване,"Коляно 90° 304L заварка (33,7х2) 1``",10143532/110925/k1`,20.0,0.0,20.0,0.0,0.0,0.0,59.92318,M,-0.0,Y,0,Доставни цени,N,2026-01-29 12:34:24.000,,3.0,M,,,0,0,0.0,,0.0,0.0,L,L,20.0,20.0
6750,0,3,49905712,30,30,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),2.2. Фитинги за заваряване,"Коляно 90° 304L заварка (33,7х2) 1``",10143532/110925/k1`,15.0,0.0,15.0,0.0,0.0,0.0,44.942385,M,-0.0,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,,2.996159,M,,,0,0,0.0,,0.0,0.0,L,L,15.0,15.0
6750,1,3,46291449,25,25,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),2.2. Фитинги за заваряване,"Коляно 90° 304L заварка (33,7х2) 1``",10143532/110925/k1`,16.0,0.0,16.0,0.0,0.0,0.0,47.938544,M,-0.0,Y,0,Доставни цени,N,2026-02-03 10:14:58.000,,2.996159,M,,,0,0,0.0,,0.0,0.0,L,L,16.0,16.0
6750,2,3,48598038,2,2,Y,0. СКЛАД - ОСНОВЕН,System - 10kW Italy,М/Ж резба,Преход 316L резба М/Ж 1/2“х1/4“,10148565/270126/2,4.0,0.0,4.0,0.0,0.0,0.0,3.96,M,-0.0,Y,0,Доставни цени,N,2026-02-06 07:57:46.000,,0.83,M,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
6750,3,3,42282840,683,683,Y,System - 90kW Volkswagen (59),0. СКЛАД - ОСНОВЕН,2.1. Тръби,Тръба оребрена 25х2,28082025/8,24.0,0.0,24.0,0.0,0.0,0.0,1155.310872,M,-0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,94.15,L,,,0,0,0.0,,0.0,0.0,L,L,24.0,24.0
6750,4,3,48598038,3,3,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),Газ анализ - Крепежи,"Винт с конусна глава, А2, М4х8",10549203/270126/5,6.0,0.0,6.0,0.0,0.0,0.0,0.12,M,-0.0,Y,0,Доставни цени,N,2026-02-06 07:57:46.000,,0.02,M,,,0,0,0.0,,0.0,0.0,L,L,6.0,6.0
6750,5,3,38333754,12,12,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),2.5.3. Кранове на резба,Кран сфер. на рез. 316L PN64 DN25,16156,2.0,0.0,2.0,0.0,0.0,0.0,0.0,L,0.0,P,0,Доставни цени,N,2026-02-05 08:09:48.000,,0.0,L,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
6750,6,3,38333754,13,13,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),2.5.1. Кранове на фланци,Кран сфер. на фл. 2-части 316L PN40 (Акт) 1“,050126/2,2.0,0.0,2.0,0.0,0.0,0.0,549.16,M,-0.0,Y,0,Доставни цени,N,2026-02-05 08:09:48.000,,274.58,M,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
6750,7,3,48598038,6,6,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),М8,Шпилка 8.8 vZn M8x1000,031125/2,1.0,0.0,1.0,0.0,0.0,0.0,95.836198,M,-0.0,Y,0,Доставни цени,N,2026-02-06 07:57:46.000,,95.836198,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6750,8,3,48598038,7,7,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),Кабелни Канали,"Капак за ъгъл 90° за каб. скара, 155,5мм",476/290126/3,2.0,0.0,2.0,0.0,0.0,0.0,19.98,M,-0.0,Y,0,Доставни цени,N,2026-02-06 07:57:46.000,,9.99,M,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
6750,9,3,48598038,8,8,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),Кабелни Канали,"Ъгъл 90° за каб. скара, 60х152мм",476/290126/2,2.0,0.0,2.0,0.0,0.0,0.0,21.22,M,-0.0,Y,0,Доставни цени,N,2026-02-06 07:57:46.000,,10.61,M,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
6750,10,3,48598038,9,9,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),Кабелни Канали,Кабелна скара 60х150х3000мм.,476/290126/1,3.0,0.0,3.0,0.0,0.0,0.0,15.419999999999998,M,-0.0,Y,0,Доставни цени,N,2026-02-06 07:57:46.000,,5.14,M,,,0,0,0.0,,0.0,0.0,L,L,3.0,3.0
6750,11,3,48598038,10,10,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),М12,Шайба пружинна vZn М12,340047510/290126/2,8.0,0.0,8.0,0.0,0.0,0.0,0.12,M,-0.0,Y,0,Доставни цени,N,2026-02-06 07:57:46.000,,0.015,M,,,0,0,0.0,,0.0,0.0,L,L,8.0,8.0
6750,12,3,48598038,11,11,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),М12,Болт с шест.гл. 8.8 vZn М12х40,10527503/071125/4,8.0,0.0,8.0,0.0,0.0,0.0,1.12,M,-0.0,Y,0,Доставни цени,N,2026-02-06 07:57:46.000,,0.142241,M,,,0,0,0.0,,0.0,0.0,L,L,8.0,8.0
6750,13,3,48598038,12,12,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),М12,Гайка шест. 8 vZn М12,091025/2,8.0,0.0,8.0,0.0,0.0,0.0,0.24,M,-0.0,Y,0,Доставни цени,N,2026-02-06 07:57:46.000,,0.03,M,,,0,0,0.0,,0.0,0.0,L,L,8.0,8.0
6750,14,3,48598038,13,13,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),М12,Шайба подложна vZn М12,241025/11,8.0,0.0,8.0,0.0,0.0,0.0,0.08,M,-0.0,Y,0,Доставни цени,N,2026-02-06 07:57:46.000,,0.01,M,,,0,0,0.0,,0.0,0.0,L,L,8.0,8.0
6750,15,3,48598038,14,14,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),2.4. Фланци,Уплътнение CF3000 PTFE DN25,10143532/110925/pfte25,4.0,0.0,4.0,0.0,0.0,0.0,4.32,M,-0.0,Y,0,Доставни цени,N,2026-02-06 07:57:46.000,,0.920322,M,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
6750,16,3,48598038,15,15,Y,0. СКЛАД - ОСНОВЕН,System - 10kW Italy,5. Устройства,Кондензно котле SA-61 резбово 1/2“,2025000001445/171225/1,1.0,0.0,1.0,0.0,0.0,0.0,320.0,M,-0.0,Y,0,Доставни цени,N,2026-02-06 07:57:46.000,,320.0,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6750,17,3,48598038,16,16,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),5. Устройства,Кондензно котле SA-61 фланцово 1“,2025000001445/171225/2,1.0,0.0,1.0,0.0,0.0,0.0,430.0,M,-0.0,Y,0,Доставни цени,N,2026-02-06 07:57:46.000,,430.0,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6770,0,3,48598038,17,17,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),Газ анализ - Крепежи,"Нит-гайка с накат.нам.,цинк, М4/ф6х10",10549203/270126/6,20.0,0.0,20.0,0.0,0.0,0.0,1.0,M,-0.0,Y,0,Доставни цени,N,2026-02-06 07:57:46.000,,0.05,M,,,0,0,0.0,,0.0,0.0,L,L,20.0,20.0
6770,1,3,48598038,18,18,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),1.1.1. Части (Електролизьор),Гумен лист EPDM 6/1200мм,192741/031025,2.0,0.0,2.0,0.0,0.0,0.0,110.44,M,-0.0008635185185164296,Y,0,Доставни цени,N,2026-02-06 07:57:46.000,,108.0,L,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
6770,2,3,48598038,19,19,Y,0. СКЛАД - ОСНОВЕН,System - 60kW Brikel (60),1.1.2. Крепежи (Електролизьор),Шпилка 5.5 М56х4,300126/2,5.0,0.0,5.0,0.0,0.0,0.0,884.5,M,-0.0,Y,0,Доставни цени,N,2026-02-06 07:57:46.000,,176.9,M,,,0,0,0.0,,0.0,0.0,L,L,5.0,5.0
6770,3,3,43185378,1,1,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),Кабелни Канали,Вертканел ъгъл понижаващ 60х152mm с неперфориран,290126/1,1.0,0.0,1.0,0.0,0.0,0.0,16.074958,M,-0.0,Y,0,Доставни цени,N,2026-02-09 08:35:13.000,,16.074958,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6770,4,3,43185378,2,2,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),Кабелни Канали,Фуния за кабелна скара напречна 60х150mm,47571/151025/10,1.0,0.0,1.0,0.0,0.0,0.0,38.305847,M,-0.0,Y,0,Доставни цени,N,2026-02-09 08:35:13.000,,38.305847,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6770,5,3,43185378,44,44,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),Контактори,"Контактен блок допълнителен 0-1, 2 NO 2 NC",1469000887/190126/2,1.0,0.0,1.0,0.0,0.0,0.0,6.2,M,-0.0,Y,0,Доставни цени,N,2026-02-09 08:35:13.000,,6.2,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6770,6,3,43185378,45,45,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),Контактори,"Контактор 15kW/32A, 1NO, 230V AC размер 1",1469000887/190126/1,1.0,0.0,1.0,0.0,0.0,0.0,36.86,M,-0.0,Y,0,Доставни цени,N,2026-02-09 08:35:13.000,,36.86,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6770,7,3,43185378,3,3,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),М6,Болт с шест.гл. 8.8 vZn М6х35,241025/20,30.0,0.0,30.0,0.0,0.0,0.0,0.6,M,-0.0,Y,0,Доставни цени,N,2026-02-09 08:35:13.000,,0.0245,M,,,0,0,0.0,,0.0,0.0,L,L,30.0,30.0
6770,9,3,43185378,5,5,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),Газ анализ - Арматури,Needle valve - иглен клапан,0005326933,2.0,0.0,2.0,0.0,0.0,0.0,236.16,M,-0.0,Y,0,Доставни цени,N,2026-02-09 08:35:13.000,,118.08,M,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
6770,10,3,43185378,6,6,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),2.5.1. Кранове на фланци,Кран сфер. на фл. 2-части 316L PN40 (Акт) 1 1/2“,1419195/040925/5,2.0,0.0,2.0,0.0,0.0,0.0,759.51107,M,-0.0,Y,0,Доставни цени,N,2026-02-09 08:35:13.000,,379.755535,M,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
6770,11,3,43185378,7,7,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),2.5.1. Кранове на фланци,Кран сфер. на фл. 2-части 316L PN40 (Акт) 1“,050126/2,1.0,0.0,1.0,0.0,0.0,0.0,274.58,M,-0.0,Y,0,Доставни цени,N,2026-02-09 08:35:13.000,,274.58,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6770,12,3,43185378,8,8,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),2.4. Фланци,Фланец плосък 304 T8 PN16 DN25,10148677/290126/2,2.0,0.0,2.0,0.0,0.0,0.0,10.8,M,-0.0,Y,0,Доставни цени,N,2026-02-09 08:35:13.000,,5.4,M,,,0,0,0.0,,0.0,0.0,L,L,2.0,2.0
6770,13,3,43185378,9,9,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),2.4. Фланци,Фланец плосък 304 T10 PN16 DN40,10143532/110925/40,4.0,0.0,4.0,0.0,0.0,0.0,44.060312,M,-0.0,Y,0,Доставни цени,N,2026-02-09 08:35:13.000,,11.015077999999999,M,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
