__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,ID,OFFICE_ID,OLD_SKLAD,OLD_GRUPA,OLD_STOKA,OLD_VALUE,NEW_SKLAD,NEW_GRUPA,NEW_STOKA,NEW_VALUE
10527,6,1,15428,2,,,,,,2.Фитинги за заваряване,Концентричен нам. 304L (60.3x48.3x2) 2“-1 1/2“,
10527,7,1,15430,2,,WAGO, 4 канален аналогов изход,,,WAGO, Изход аналогов 4 канален,
10527,8,1,15435,2,,WAGO,"16 канален цифров вход, 24VDC",,,WAGO,Вход цифров 16 канален 24VDC,
10527,9,1,15436,2,,WAGO,"8 AI (канален аналогов вход, несиметричен)",,,WAGO,Вход аналогов канален несиметричен 8 AI,
10527,10,1,15438,2,,WAGO,8 DIO (канален цифров вход/изход),,,WAGO,Вход/изход цифров канален 8 DIO,
10527,11,1,15439,2,,WAGO, Изход аналогов 4 канален,,,WAGO,750-559 (Изход аналогов 4 канален),
10527,12,1,15441,2,,WAGO,Вход цифров 16 канален 24VDC,,,WAGO,750-1405 (Вход цифров 16 канален 24VDC),
10527,13,1,15444,2,,WAGO,Вход аналогов канален несиметричен 8 AI,,,WAGO,750-496 (Вход аналогов канален несим. 8 AI),
10527,14,1,15446,2,,WAGO,Разширител за WAGO 750-1506,,,WAGO,750-1506 (Разширител за WAGO),
10527,15,1,15449,2,,WAGO,750-1506 (Разширител за WAGO),,,WAGO,750-1506 (Разширител за WAGO) (ТМЕ),
10527,16,1,15453,2,,,,,,WAGO,750-1506 (Разширител за WAGO),
10527,17,1,15454,2,,WAGO,Краен модул,,,WAGO,750-600 (Краен модул),
10527,18,1,15456,2,,WAGO,Захранване 24 VDC,,,WAGO,750-602 (Захранване 24 VDC),
10527,19,1,15458,2,,WAGO,Контролер PFC200,,,WAGO,750-8212 (Контролер PFC200),
10527,20,1,15460,2,,WAGO,Захранване еднофазно PSU,,,WAGO,2787-2144 (Захранване еднофазно PSU),
10527,21,1,15462,2,,WAGO,Уеб панел WP 400,,,WAGO,762-3404 (Уеб панел WP 400),
10527,22,1,15464,2,,Вътрешни изделия и детайли,Силика гел,,,9.Други,Силика гел,
10527,23,1,15465,2,,9.Други,Силика гел,,,9.Други,Силикагел - тип ORANGE,
10527,24,1,15476,2,,2.Фитинги за заваряване,капа 102664 168.3х2,,,Неактивни,капа 102664 168.3х2,
10527,25,1,15477,2,,Капи на резба,Капа 316L 1/2“,,,Капи на резба,Капа 316L резба 1/2“,
10527,26,1,15478,2,,Капи на резба,Капа 316L 1/4“,,,Капи на резба,Капа 316L резба 1/4“,
10527,27,1,15479,2,,Кръстове на резба,Кръст 316L 1 1/4`,,,Кръстове на резба,Кръст 316L резба 1 1/4`,
10527,28,1,15480,2,,Кръстове на резба,Кръст 316L 1/2“,,,Кръстове на резба,Кръст 316L резба 1/2“,
10527,29,1,15481,2,,Кръстове на резба,Кръст 316L 1“,,,Кръстове на резба,Кръст 316L резба 1“,
10527,30,1,15482,2,,Тапи на резба,Тапа 1/2 GENEBRE,,,Тапи на резба,Тапа 316L резба 1/2“ GENEBRE,
10527,31,1,15483,2,,Тапи на резба,Тапа 1/2“ GENEBRE,,,Неактивни,Тапа 1/2“ GENEBRE,
7271,0,1,15484,2,,1. Части (Електролизьор),"Ламарина голям кръг 316L - 2мм, 1060мм",,,1. Части (Електролизьор),"Ламарина кръг 1060мм, 316L, 2мм",
7271,1,1,15485,2,,1. Части (Електролизьор),"Ламарина кръг 1060мм, 316L, 2мм",,,1. Части (Електролизьор),Ламарина кръг 1060мм 316L 2мм,
7271,2,1,15486,2,,1. Части (Електролизьор),"Ламарина голям кръг 316L - 3мм, 1060мм",,,1. Части (Електролизьор),Ламарина кръг 1060мм 316L 3мм,
7271,3,1,15487,2,,1. Части (Електролизьор),"Ламарина голям кръг 316L - 5мм, 1060мм",,,1. Части (Електролизьор),Ламарина кръг 1060мм 316L 5мм,
7271,4,1,15488,2,,1. Части (Електролизьор),Лист неръждаема стомана 316L - 1х1250х2500,,,1. Части (Електролизьор),Лист 316L 1х1250х2500,
7271,5,1,15489,2,,1. Части (Електролизьор),"Мембрани (Composite Membrane, 1х1m)",,,1. Части (Електролизьор),Мембрани (Composite Membrane 1х1m),
7271,6,1,15490,2,,1. Части (Електролизьор),"Перфорирана ламарина LB 1000x2000x0,5 1.4404",,,1. Части (Електролизьор),"Перфорирана ламарина 316L LB 1000x2000x0,5",
7271,7,1,15491,2,,1. Части (Електролизьор),Плетена мрежа  INOX AISI 316L H 1000 mm,,,1. Части (Електролизьор),Плетена мрежа  INOX AISI 316L H 1000mm,
7271,8,1,15492,2,,1. Части (Електролизьор),"Плоча 70мм S355J2+N HRP 2x6, 70mm",,,1. Части (Електролизьор),Плоча 70мм S355J2+N HRP 2x6,
7271,9,1,15493,2,,1. Части (Електролизьор),Плоча 70мм S355J2+N HRP 2x6,,,1. Части (Електролизьор),Плоча S355J2+N HRP 2x6 70mm,
7271,10,1,15494,2,,1. Части (Електролизьор),Уплътнение (Seal. Gask. Mod. PTFE 1060x900x5),,,1. Части (Електролизьор),Уплътнение (S.G.M. PTFE 1060x900x5),
7271,11,1,15495,2,,1. Части (Електролизьор),Уплътнение (Seal. Gask. Mod. PTFE 393x325x5),,,1. Части (Електролизьор),Уплътнение (S.G.M. PTFE 393x325x5),
7271,12,1,15496,2,,1. Части (Електролизьор),Лист 316L 1х1250х2500,,,1. Части (Електролизьор),Лист 316L 2500x1250x1,
7271,13,1,15497,2,,1. Части (Електролизьор),Лист 316L 2500x1250x1,,,1. Части (Електролизьор),Лист 316L 1250x2500x1,
7271,14,1,15498,2,,1. Части (Електролизьор),Черна ламарина 100х1500х1500 S355,,,1. Части (Електролизьор),Черна ламарина S355 100х1500х1500x100,
7271,15,1,15499,2,,2. Крепежи (Електролизьор),"Гайка M56x4, 8.8",,,2. Крепежи (Електролизьор),Гайка 8.8 M56x4,
7271,16,1,15500,2,,2. Крепежи (Електролизьор),Гайка 8.8 M56x4,,,2. Крепежи (Електролизьор),Гайка шест. 8.8 M56x4,
7271,17,1,15501,2,,2. Крепежи (Електролизьор),"Полипропиленова тръба ф63/PN20, студена вода",,,2. Крепежи (Електролизьор),"Тръба полипропиленова ф63/PN20, студена вода",
7271,18,1,15502,2,,2. Крепежи (Електролизьор),"Полипропиленова тръба ф63/PN20, топла вода",,,2. Крепежи (Електролизьор),"Тръба полипропиленова ф63/PN20, топла вода",
7271,19,1,15503,2,,2. Крепежи (Електролизьор),"Тръба полипропиленова ф63/PN20, студена вода",,,2. Крепежи (Електролизьор),Тръба ПП студена вода ф63/PN20,
7271,20,1,15504,2,,2. Крепежи (Електролизьор),"Тръба полипропиленова ф63/PN20, топла вода",,,2. Крепежи (Електролизьор),Тръба ПП топла вода ф63/PN20,
7271,21,1,15505,2,,2. Крепежи (Електролизьор),Шайба пружинна (Disc Spring 112х57х4mm),,,2. Крепежи (Електролизьор),Шайба пружинна (Disc Spring) 112х57х4mm,
7273,0,1,15506,2,,Части (Очиска),Готов демистър,,,2.Очиска,Готов демистър,
7273,1,1,15507,2,,2.Очиска,Готов демистър,,,2.Очиска,Демистър,
7273,2,1,15508,2,,2.Очиска,Демистър,,,2.Очиска,Демистър 4“,
7273,3,1,15509,2,,Части (Очиска),Разпробита капа,,,Неактивни,Разпробита капа,
7273,4,1,15510,2,,Части (Очиска),Тяло на демистър,,,Неактивни,Тяло на демистър,
7273,5,1,15511,2,,Части (Очиска),Среден фланец с тръба и коляно,,,Неактивни,Среден фланец с тръба и коляно,
7273,6,1,15512,2,,Части (Очиска),Дъно на демистър,,,Части (Очиска),Дъно - Демистър 4“,
7273,7,1,15513,2,,Части (Очиска),Добавка/ос за демистър ф4,,,Части (Очиска),Ос - Демистър 4“,
7273,8,1,15514,2,,Части (Очиска),Гъба демистър (Wire mesh separator mono circolar,,,Неактивни,Гъба демистър (Wire mesh separator mono circolar,
7273,9,1,15515,2,,Части (Очиска),Гъба демистър,,,Части (Очиска),Гъба (Wire mesh separator mono circolar),
7273,10,1,15517,2,,Части (Очиска),Гъба (Wire mesh separator mono circolar),,,Части (Очиска),Гъба (Wire mesh sep. mono circolar),
7273,11,1,15518,2,,Части (Очиска),Дъно - Демистър 4“,,,Части (Очиска),Демистър 4“ - Дъно,
7273,12,1,15519,2,,Части (Очиска),Ос - Демистър 4“,,,Части (Очиска),Демистър 4“ - Ос,
7273,13,1,15520,2,,Части (Очиска),Гъба (Wire mesh sep. mono circolar),,,Части (Очиска),Демистър Гъба (Wire mesh sep. mono circolar),
7273,14,1,15521,2,,Части (Очиска),Демистър Гъба (Wire mesh sep. mono circolar),,,Части (Очиска),Демистър 4“ Гъба (Wire mesh sep. mono circolar),
7273,15,1,15523,2,,Части (Очиска),Демистър 4“ Гъба (Wire mesh sep. mono circolar),,,Части (Очиска),Демистър 4“ Гъба (Wire mesh sep. mono circol.),
7273,16,1,15524,2,,Части (Очиска),Демистър 4“ Гъба (Wire mesh sep. mono circol.),,,Части (Очиска),Демистър 4“ - Гъба (Wire mesh sep. mono circol.),
7273,17,1,15525,2,,Части (Очиска),Голям кръст за демистър,,,Части (Очиска),Демистър 4“ - Кръст,
7273,18,1,15526,2,,Части (Очиска),"Вътрешна част(гъба,кръст,ос)",,,Неактивни,"Вътрешна част(гъба,кръст,ос)",
7273,19,1,15527,2,,2.Очиска,XT Топлообменник,,,2.Очиска,Топлообменник XT,
7273,20,1,15528,2,,2.Очиска,XT Топлообменник Hexonic,,,2.Очиска,Топлообменник XT Hexonic,
7273,21,1,15529,2,,2.Очиска,XT Топлообменник Hexonic JAD X 2.11.08.68,,,2.Очиска,Топлообменник XT Hexonic JAD X 2.11.08.68,
7273,22,1,15530,2,,2.Очиска,Топлообменник XT,,,Неактивни,Топлообменник XT,
7273,23,1,15532,2,,2.Очиска,Топлообменник XT Hexonic,,,2.Очиска,Топлообменник XT Hexonic FF.PRO.SS.Gr.1,
7273,24,1,15533,2,,2.Очиска,Топлообменник HEXONIC H2 K FF.PRO.SS,,,2.Очиска,Топлообменник Hexonic H2 K FF.PRO.SS,
7273,25,1,15536,2,,1.Тръби,Тръба оребрена (25х2 - 50)  2м,,,1.Тръби,Тръба оребрена 25х2-50,
7273,26,1,15537,2,,1. Части (Електролизьор),Гумен лист 6/1200мм EPDM,,,1. Части (Електролизьор),Гумен лист EPDM 6/1200мм,
7273,27,1,15538,2,,1. Части (Електролизьор),Мембрани (Composite Membrane 1х1m),,,1. Части (Електролизьор),Мембрани (Composite Membrane) 1мх1м,
7276,0,1,15539,2,,1. Части (Електролизьор),Лист 316L 1250x2500x1,,,1. Части (Електролизьор),Лист 316L 1250x2500x1мм,
7276,1,1,15540,2,,1. Части (Електролизьор),Мембрани (Composite Membrane) 1мх1м,,,1. Части (Електролизьор),Мембрани (Composite Membrane) 1х1м,
7276,2,1,15541,2,,1. Части (Електролизьор),"Перфорирана ламарина 316L LB 1000x2000x0,5",,,1. Части (Електролизьор),"Перфорирана ламарина 316L LB 1000x2000x0,5мм",
7276,3,1,15542,2,,1. Части (Електролизьор),Плетена мрежа  INOX AISI 316L H 1000mm,,,1. Части (Електролизьор),Плетена мрежа  INOX AISI 316L H 1000мм,
7276,4,1,15543,2,,1. Части (Електролизьор),Плочa PP 500x500x20,,,1. Части (Електролизьор),Плочa PP 500x500x20мм,
7276,5,1,15544,2,,1. Части (Електролизьор),Плоча S355J2+N HRP 2x6 70mm,,,1. Части (Електролизьор),Плоча S355J2+N HRP 2x6 70мм,
7276,6,1,15545,2,,1. Части (Електролизьор),Плоча S355J2+N HRP 2x6 70мм,,,1. Части (Електролизьор),Плоча S355 J2+N HRP 2x6 70мм,
7276,7,1,15546,2,,1. Части (Електролизьор),Тефлонов лист 1200х1200х1,,,1. Части (Електролизьор),Тефлонов лист 1200х1200х1мм,
7276,8,1,15547,2,,1. Части (Електролизьор),Уплътнение (S.G.M. PTFE 1060x900x5),,,1. Части (Електролизьор),Уплътнение (S.G.M. PTFE) 1060x900x5мм,
7276,9,1,15548,2,,1. Части (Електролизьор),Уплътнение (S.G.M. PTFE 1060x900x5) с пластини,,,1. Части (Електролизьор),Уплътнение (S.G.M. PTFE) 1060x900x5мм с пластини,
7276,10,1,15549,2,,1. Части (Електролизьор),Уплътнение (S.G.M. PTFE 393x325x5),,,1. Части (Електролизьор),Уплътнение (S.G.M. PTFE) 393x325x5мм,
7276,11,1,15550,2,,1. Части (Електролизьор),Уплътнение (S.G.M. PTFE) 1060x900x5мм с пластини,,,1. Части (Електролизьор),Уплътнение (S.G.M. PTFE) с пластини 1060x900x5мм,
7276,12,1,15552,2,,1. Части (Електролизьор),"Уплътнение от експандиран тефлон ф1060хф900х0,5",,,1. Части (Електролизьор),"Уплътнение от експандиран теф. ф1060хф900х0,5мм",
7276,13,1,15553,2,,1. Части (Електролизьор),"Уплътнение от експандиран тефлон ф397х325х0,5",,,1. Части (Електролизьор),"Уплътнение от експандиран теф. ф397х325х0,5мм",
7276,14,1,15554,2,,1. Части (Електролизьор),Черна ламарина S355 100х1500х1500x100,,,1. Части (Електролизьор),Черна ламарина S355 1500х1500x100мм,
7276,15,1,15555,2,,2. Крепежи (Електролизьор),"Ринг гайка, DIN 582, C15, vZn, M24",,,2. Крепежи (Електролизьор),Ринг гайка DIN 582 C15 vZn M24,
7276,16,1,15556,2,,2. Крепежи (Електролизьор),"Ринг гайка, DIN 582, C15, vZn, M27",,,2. Крепежи (Електролизьор),Ринг гайка DIN 582 C15 vZn M27,
7276,17,1,15557,2,,2. Крепежи (Електролизьор),Ринг гайка DIN 582 C15 vZn M24,,,2. Крепежи (Електролизьор),Ринг гайка DIN582 C15 vZn M24,
7276,18,1,15558,2,,2. Крепежи (Електролизьор),Ринг гайка DIN 582 C15 vZn M27,,,2. Крепежи (Електролизьор),Ринг гайка DIN582 C15 vZn M27,
7276,19,1,15559,2,,2. Крепежи (Електролизьор),"Шайба подложна, DIN 125A, vZn, M56",,,2. Крепежи (Електролизьор),Шайба подложна DIN125A vZn M56,
7276,20,1,15560,2,,2. Крепежи (Електролизьор),Шайба пружинна (Disc Spring) 112х57х4mm,,,2. Крепежи (Електролизьор),Шайба пружинна (Disc Spring) 112х57х4мм,
7276,21,1,15561,2,,2. Крепежи (Електролизьор),"Шпилка М56х4, 4.5, L=1540mm",,,2. Крепежи (Електролизьор),Шпилка 4.5 М56х4,
7279,0,1,15562,2,,2. Крепежи (Електролизьор),"Шпилка М56х4, 5.5, L=2000mm",,,2. Крепежи (Електролизьор),Шпилка 5.5 М56х4,
7279,1,1,15563,2,,Бутилки Металхидрид,Полуготови бутилки,,,3.Металхидрид,Полуготови бутилки,
7279,2,1,15564,2,,Бутилки Металхидрид,Контейнер за пробоотбиране PE-LD 500мл с винт.к.,,,3.Металхидрид,Контейнер за пробоотбиране PE-LD 500мл с винт.к.,
7279,3,1,15565,2,,Бутилки Металхидрид,Бутилки,,,3.Металхидрид,Бутилки,
7279,4,1,15566,2,,Готови бутилки,Готови бутилки Металхидрид,,,3.Металхидрид,Готови бутилки Металхидрид,
7279,5,1,15567,2,,Бутилки Металхидрид,,,,,,
7279,6,1,15568,2,,Готови бутилки,,,,,,
7279,7,1,15569,2,,3.Металхидрид,Бутилки,,,Неактивни,Бутилки,
7279,8,1,15570,2,,3.Металхидрид,Готови бутилки Металхидрид,,,3.Металхидрид,Бутилки Металхидрид - Готови,
7279,9,1,15571,2,,3.Металхидрид,Полуготови бутилки,,,3.Металхидрид,Бутилки Металхидрид - полуготови,
7279,10,1,15572,2,,3.Металхидрид,Бутилки Металхидрид - полуготови,,,3.Металхидрид,Бутилки Металхидрид - Полуготови,
7279,11,1,15573,2,,1.Тръби,Тръба оребрена 25х2-50,,,1.Тръби,Тръба оребрена 25х2,
7279,12,1,15574,2,,1.Тръби,"Тръба прецизна ф20х1,2",,,1.Тръби,Тръба прецизна ф20х1.2,
7279,13,1,15575,2,,1.Тръби,"Тръба шевна 304L (114,3х2) 4``",,,1.Тръби,Тръба шевна 304L (114.3х2) 4``,
7279,14,1,15576,2,,1.Тръби,Тръба шевна 304L (114.3х2) 4``,,,1.Тръби,"Тръба шевна 304L (114,3х2) 4``",
7279,15,1,15577,2,,1.Тръби,Тръба прецизна ф20х1.2,,,1.Тръби,"Тръба прецизна ф20х1,2",
7279,16,1,15578,2,,1.Тръби,Тръба безшевна 316L 6x1.0,,,1.Тръби,"Тръба безшевна 316L 6x1,0",
7279,17,1,15579,2,,2.Фитинги за заваряване,Капа 304L заварка (168.3х2) 6“,,,2.Фитинги за заваряване,"Капа 304L заварка (168,3х2) 6“",
7279,18,1,15580,2,,2.Фитинги за заваряване,"Капа 316L заварка (168,3x2.0) 6``",,,2.Фитинги за заваряване,"Капа 316L заварка (168,3x2,0) 6``",
7279,19,1,15581,2,,2.Фитинги за заваряване,Капа 316L заварка (323.0х3.0) 12“,,,2.Фитинги за заваряване,"Капа 316L заварка (323.0х3,0) 12“",
7279,20,1,15582,2,,2.Фитинги за заваряване,Капа 316L заварка (88.9х2) 3“,,,2.Фитинги за заваряване,"Капа 316L заварка (88,9х2) 3“",
7279,21,1,15583,2,,2.Фитинги за заваряване,"Концентричен нам. (33,7х21,3х2) 1“-1/2“",,,2.Фитинги за заваряване,"Концентричен нам. 304L (33,7х21,3х2) 1“-1/2“",
7279,22,1,15584,2,,2.Фитинги за заваряване,"Концентричен нам. (60,3х33,7х2) 2``-1``",,,2.Фитинги за заваряване,"Концентричен нам. 304L (60,3х33,7х2) 2``-1``",
7279,23,1,15585,2,,2.Фитинги за заваряване,"Капа 304L заварка (168,3х2) 6“",,,2.Фитинги за заваряване,"Капа 304L зав. (168,3х2) 6“",
7279,24,1,15586,2,,2.Фитинги за заваряване,"Капа 304L заварка (323,9x3) 12``",,,2.Фитинги за заваряване,"Капа 304L зав. (323,9x3) 12``",
7279,25,1,15587,2,,2.Фитинги за заваряване,"Капа 304L заварка (88,9х2) 3“",,,2.Фитинги за заваряване,"Капа 304L зав. (88,9х2) 3“",
7279,26,1,15588,2,,2.Фитинги за заваряване,"Капа 316L заварка (114,3х2) 4``",,,2.Фитинги за заваряване,"Капа 316L зав.(114,3х2) 4``",
7281,0,1,15589,2,,2.Фитинги за заваряване,"Капа 316L зав.(114,3х2) 4``",,,2.Фитинги за заваряване,"Капа 316L зав. (114,3х2) 4``",
7281,1,1,15590,2,,2.Фитинги за заваряване,"Капа 316L заварка (168,3x2,0) 6``",,,2.Фитинги за заваряване,"Капа 316L зав. (168,3x2,0) 6``",
7281,2,1,15591,2,,2.Фитинги за заваряване,"Капа 316L заварка (219,1х2) 8“",,,2.Фитинги за заваряване,"Капа 316L зав. (219,1х2) 8“",
7281,3,1,15592,2,,2.Фитинги за заваряване,"Капа 316L заварка (323.0х3,0) 12“",,,2.Фитинги за заваряване,"Капа 316L зав. (323.0х3,0) 12“",
7281,4,1,15593,2,,2.Фитинги за заваряване,"Капа 316L заварка (88,9х2) 3“",,,2.Фитинги за заваряване,"Капа 316L зав. (88,9х2) 3“",
7281,5,1,15594,2,,2.Фитинги за заваряване,"Коляно 45° 304L заварка (48,3х2) 1 1/2``",,,2.Фитинги за заваряване,"Коляно 45° 304L зав. (48,3х2) 1 1/2``",
7281,6,1,15595,2,,2.Фитинги за заваряване,"Коляно 90° 304L заварка (33,7х2) 1``",,,2.Фитинги за заваряване,"Коляно 90° 304L зав. (33,7х2) 1``",
7281,7,1,15596,2,,2.Фитинги за заваряване,"Коляно 90° 304L заварка (48,3х2) 1 1/2``",,,2.Фитинги за заваряване,"Коляно 90° 304L зав. (48,3х2) 1 1/2``",
7281,8,1,15597,2,,2.Фитинги за заваряване,"Коляно 90° 304L заварка (60,3x2) 2``",,,2.Фитинги за заваряване,"Коляно 90° 304L зав. (60,3x2) 2``",
7281,9,1,15599,2,,2.Фитинги за заваряване,"Концентричен нам. 304L (33,7х21,3х2) 1“-1/2“",,,2.Фитинги за заваряване,"Концентричен нам.зав. 304L (33,7х21,3х2) 1“-1/2“",
7281,10,1,15600,2,,2.Фитинги за заваряване,"Концентричен нам. 304L (60,3х33,7х2) 2``-1``",,,2.Фитинги за заваряване,"Концентричен нам.зав. 304L (60,3х33,7х2) 2``-1``",
7281,11,1,15601,2,,2.Фитинги за заваряване,"Концентричен нам.зав. 304L (60,3х33,7х2) 2``-1``",,,2.Фитинги за заваряване,"Концентричен нам. 304L (60,3х33,7х2) 2``-1``",
7281,12,1,15602,2,,2.Фитинги за заваряване,"Концентричен нам.зав. 304L (33,7х21,3х2) 1“-1/2“",,,2.Фитинги за заваряване,"Концентричен нам. 304L (33,7х21,3х2) 1“-1/2“",
7281,13,1,15603,2,,2.Фитинги за заваряване,Кръст 316L W/W DIN11850 SERIE2 DN32,,,2.Фитинги за заваряване,Кръст зав. 316L W/W DIN11850 SERIE2 DN32,
7281,14,1,15604,2,,2.Фитинги за заваряване,"Капа 304L зав. (168,3х2) 6“",,,2.Фитинги за заваряване,"Капа 304L (168,3х2) 6“",
7281,15,1,15605,2,,2.Фитинги за заваряване,"Капа 304L зав. (323,9x3) 12``",,,2.Фитинги за заваряване,"Капа 304L (323,9x3) 12``",
7281,16,1,15606,2,,2.Фитинги за заваряване,"Капа 304L зав. (88,9х2) 3“",,,2.Фитинги за заваряване,"Капа 304L(88,9х2) 3“",
7281,17,1,15607,2,,2.Фитинги за заваряване,"Капа 304L(88,9х2) 3“",,,2.Фитинги за заваряване,"Капа 304L (88,9х2) 3“",
7281,18,1,15608,2,,2.Фитинги за заваряване,"Капа 316L зав. (114,3х2) 4``",,,2.Фитинги за заваряване,"Капа 316L (114,3х2) 4``",
7281,19,1,15609,2,,2.Фитинги за заваряване,"Капа 316L зав. (168,3x2,0) 6``",,,2.Фитинги за заваряване,"Капа 316L (168,3x2,0) 6``",
7281,20,1,15610,2,,2.Фитинги за заваряване,"Капа 316L зав. (219,1х2) 8“",,,2.Фитинги за заваряване,"Капа 316L (219,1х2) 8“",
7281,21,1,15611,2,,2.Фитинги за заваряване,"Капа 316L зав. (323.0х3,0) 12“",,,2.Фитинги за заваряване,"Капа 316L (323.0х3,0) 12“",
7281,22,1,15612,2,,2.Фитинги за заваряване,"Капа 316L зав. (88,9х2) 3“",,,2.Фитинги за заваряване,"Капа 316L (88,9х2) 3“",
7966,0,1,15613,2,,2.Фитинги за заваряване,Тройник 304L заварка (33.7х2) 1`,,,2.Фитинги за заваряване,Тройник 304L зав. (33.7х2) 1`,
7966,1,1,15614,2,,2.Фитинги за заваряване,Тройник 304L заварка (48.3х2) 1 1/2“,,,2.Фитинги за заваряване,Тройник 304L зав. (48.3х2) 1 1/2“,
7966,2,1,15615,2,,2.Фитинги за заваряване,"Тройник 304L заварка (60,3х2) 2``",,,2.Фитинги за заваряване,"Тройник 304L зав. (60,3х2) 2``",
7966,3,1,15616,2,,2.Фитинги за заваряване,Холендър 316L PTFE заварка 1“,,,2.Фитинги за заваряване,Холендър 316L зав. PTFE 1“,
7966,4,1,15617,2,,2.Фитинги за заваряване,"Коляно 45° 304L зав. (48,3х2) 1 1/2``",,,2.Фитинги за заваряване,"Коляно 45° 304L заварка (48,3х2) 1 1/2``",
7966,5,1,15618,2,,2.Фитинги за заваряване,"Коляно 90° 304L зав. (33,7х2) 1``",,,2.Фитинги за заваряване,"Коляно 90° 304L заварка (33,7х2) 1``",
7966,6,1,15619,2,,2.Фитинги за заваряване,"Коляно 90° 304L зав. (48,3х2) 1 1/2``",,,2.Фитинги за заваряване,"Коляно 90° 304L заварка (48,3х2) 1 1/2``",
7966,7,1,15620,2,,2.Фитинги за заваряване,Тройник 304L зав. (33.7х2) 1`,,,2.Фитинги за заваряване,Тройник 304L заварка (33.7х2) 1`,
7966,8,1,15621,2,,2.Фитинги за заваряване,Тройник 304L зав. (48.3х2) 1 1/2“,,,2.Фитинги за заваряване,Тройник 304L заварка (48.3х2) 1 1/2“,
7966,9,1,15622,2,,2.Фитинги за заваряване,"Тройник 304L зав. (60,3х2) 2``",,,2.Фитинги за заваряване,"Тройник 304L заварка (60,3х2) 2``",
7966,10,1,15623,2,,2.Фитинги за заваряване,Холендър 316L зав. PTFE 1“,,,2.Фитинги за заваряване,Холендър 316L заварка PTFE 1“,
7966,11,1,15624,2,,Колена на резба,Коляно 45° 316L вътрешна резба 150LBS 1 1/2“,,,Колена на резба,Коляно 45° 316L резба вътрешна 150LBS 1 1/2“,
7966,12,1,15625,2,,Колена на резба,Коляно 45° 316L вътрешна резба 150LBS 1/2“,,,Колена на резба,Коляно 45° 316L резба вътрешна 150LBS 1/2“,
7966,13,1,15626,2,,Колена на резба,Коляно 90° 304L М/Ж резба 1 1/2“,,,Колена на резба,Коляно 90° 304L резба М/Ж 1 1/2“,
7966,14,1,15627,2,,Колена на резба,Коляно 90° 304L М/Ж резба 1 1/4“,,,Колена на резба,Коляно 90° 304L резба М/Ж 1 1/4“,
7966,15,1,15628,2,,Колена на резба,Коляно 90° 304L М/Ж резба 1/2“,,,Колена на резба,Коляно 90° 304L резба М/Ж 1/2“,
7966,16,1,15629,2,,Колена на резба,Коляно 90° 304L М/Ж резба 1“,,,Колена на резба,Коляно 90° 304L резба М/Ж 1“,
7966,17,1,15630,2,,Колена на резба,Коляно 90° 304L М/Ж резба 2“,,,Колена на резба,Коляно 90° 304L резба М/Ж 2“,
7966,18,1,15631,2,,Колена на резба,Коляно 90° 304L вътрешна резба 1 1/2“,,,Колена на резба,Коляно 90° 304L резба вътрешна 1 1/2“,
7966,19,1,15632,2,,Колена на резба,Коляно 90° 304L вътрешна резба 1 1/4“,,,Колена на резба,Коляно 90° 304L резба вътрешна 1 1/4“,
7966,20,1,15633,2,,Колена на резба,Коляно 90° 316L М/Ж резба 1/2“,,,Колена на резба,Коляно 90° 316L резба М/Ж 1/2“,
7966,21,1,15634,2,,Колена на резба,Коляно 90° 316L М/Ж резба 1/4“,,,Колена на резба,Коляно 90° 316L резба М/Ж 1/4“,
7966,22,1,15635,2,,Колена на резба,Коляно 90° 316L вътрешна резба 1 1/2“,,,Колена на резба,Коляно 90° 316L резба вътрешна 1 1/2“,
10561,0,1,15636,2,,Колена на резба,Коляно 90° 316L вътрешна резба 1/2“,,,Колена на резба,Коляно 90° 316L резба вътрешна 1/2“,
10561,1,1,15637,2,,Колена на резба,Коляно 90° 316L вътрешна резба 1/4“,,,Колена на резба,Коляно 90° 316L резба вътрешна 1/4“,
10561,2,1,15638,2,,Колена на резба,Коляно 90° 316L вътрешна резба 1“,,,Колена на резба,Коляно 90° 316L резба вътрешна 1“,
10561,3,1,15639,2,,Колена на резба,Коляно 90° 316L вътрешна резба 3/4“,,,Колена на резба,Коляно 90° 316L резба вътрешна 3/4“,
10561,4,1,15640,2,,Фитинги на резба,Муфа 304L резбa 150LBS L45 1 1/2``,,,Фитинги на резба,"Муфа 304L резбa 150LBS L45,, 1 1/2``",
10561,5,1,15641,2,,Муфи на резба,"Муфа 304L резбa 150LBS L45, 1 1/2``",,,Муфи на резба,Муфа 304L резбa 150LBS L45 1 1/2``,
10561,6,1,15642,2,,Нипели на резба,Нипел намалител 316L 150LBS 3/4“х1/2“,,,Преходи на резба,Нипел намалител 316L 150LBS 3/4“х1/2“,
10561,7,1,15643,2,,Нипели на резба,Нипел намалител 316L 150LBS 2“х1“,,,Преходи на резба,Нипел намалител 316L 150LBS 2“х1“,
10561,8,1,15644,2,,Нипели на резба,Нипел намалител 316L 150LBS 2“х1 1/4“,,,Преходи на резба,Нипел намалител 316L 150LBS 2“х1 1/4“,
10561,9,1,15645,2,,Нипели на резба,Нипел намалител 316L 150LBS 1“х1/2“,,,Преходи на резба,Нипел намалител 316L 150LBS 1“х1/2“,
