__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,NUM,GRUPA,STOKA,SKLAD,OLD_VALUTA_KUP,OLD_CENA_KUP,OLD_VALUTA_PROD_ED,OLD_CENA_PROD_ED1,OLD_VALUTA_PROD_DR,OLD_CENA_PROD_DR1,NEW_VALUTA_KUP,NEW_CENA_KUP,NEW_VALUTA_PROD_ED,NEW_CENA_PROD_ED1,NEW_VALUTA_PROD_DR,NEW_CENA_PROD_DR1,NOTE,AVG_VALUTA_KUP,AVG_CENA_KUP,AVG_KOLICH,AVG_DT,NALICH,IS_CHANGED,IS_TEMP
8562,12,1,46351498,6,Газ анализ - Фитинги,MALE CONNECTOR 6MM SWA – R 1/8`` - мъжка връзка,"Склад 3, 10/30kW",M,12.54,L,0.0,L,0.0,M,12.44,L,0.0,L,0.0,,L,0.0,0.0,1325466198,0.0,Y,N
8562,13,1,42485038,8,Газ анализ - Фитинги,MALE Elbow  6MM SWA – R 1/8``,0. СКЛАД - ОСНОВЕН,M,23.36,L,0.0,L,0.0,M,23.16,L,0.0,L,0.0,,L,0.0,0.0,1325466208,10.0,Y,N
8562,14,1,46351498,7,Газ анализ - Фитинги,MALE Elbow  6MM SWA – R 1/8``,,M,23.36,L,0.0,L,0.0,M,23.16,L,0.0,L,0.0,,L,0.0,0.0,1325466208,11.0,Y,N
8562,15,1,46351498,8,Газ анализ - Фитинги,MALE Elbow  6MM SWA – R 1/8``,Склад,M,23.36,L,0.0,L,0.0,M,23.16,L,0.0,L,0.0,,L,0.0,0.0,1325466208,0.0,Y,N
8562,16,1,46351498,9,Газ анализ - Фитинги,MALE Elbow  6MM SWA – R 1/8``,System - 90kW Volkswagen (59),M,23.36,L,0.0,L,0.0,M,23.16,L,0.0,L,0.0,,L,0.0,0.0,1325466208,1.0,Y,N
8562,17,1,46351498,10,Газ анализ - Фитинги,MALE Elbow  6MM SWA – R 1/8``,"Склад 3, 10/30kW",M,23.36,L,0.0,L,0.0,M,23.16,L,0.0,L,0.0,,L,0.0,0.0,1325466208,0.0,Y,N
8562,18,1,42485038,9,Газ анализ - Фитинги,MALE CONNECTOR 6MM SWA - 1/8`` NPT,0. СКЛАД - ОСНОВЕН,M,12.64,L,0.0,L,0.0,M,12.4,L,0.0,L,0.0,,L,0.0,0.0,1325466263,20.0,Y,N
8562,19,1,46351498,11,Газ анализ - Фитинги,MALE CONNECTOR 6MM SWA - 1/8`` NPT,,M,12.64,L,0.0,L,0.0,M,12.4,L,0.0,L,0.0,,L,0.0,0.0,1325466263,28.0,Y,N
8562,20,1,46351498,12,Газ анализ - Фитинги,MALE CONNECTOR 6MM SWA - 1/8`` NPT,Склад,M,12.64,L,0.0,L,0.0,M,12.4,L,0.0,L,0.0,,L,0.0,0.0,1325466263,0.0,Y,N
8562,21,1,46351498,13,Газ анализ - Фитинги,MALE CONNECTOR 6MM SWA - 1/8`` NPT,System - 90kW Volkswagen (59),M,12.64,L,0.0,L,0.0,M,12.4,L,0.0,L,0.0,,L,0.0,0.0,1325466263,8.0,Y,N
8562,22,1,46351498,14,Газ анализ - Фитинги,MALE CONNECTOR 6MM SWA - 1/8`` NPT,"Склад 3, 10/30kW",M,12.64,L,0.0,L,0.0,M,12.4,L,0.0,L,0.0,,L,0.0,0.0,1325466263,0.0,Y,N
8573,0,1,42485038,10,Газ анализ - Фитинги,"Мъжка връзка, 6mm TubeOD x 1/8 in",0. СКЛАД - ОСНОВЕН,M,14.59,M,0.0,M,0.0,M,14.26,M,0.0,M,0.0,,L,0.0,0.0,1325466294,6.0,Y,N
8573,1,1,46351498,15,Газ анализ - Фитинги,"Мъжка връзка, 6mm TubeOD x 1/8 in",,M,14.59,M,0.0,M,0.0,M,14.26,M,0.0,M,0.0,,L,0.0,0.0,1325466294,6.0,Y,N
8573,2,1,42485038,11,Газ анализ - Арматури,"Тарелков възвратен клапан, фикс. налягане, 6мм",0. СКЛАД - ОСНОВЕН,M,84.58,M,0.0,M,0.0,M,84.33,M,0.0,M,0.0,,L,0.0,0.0,1325466324,8.0,Y,N
8573,3,1,46351498,16,Газ анализ - Арматури,"Тарелков възвратен клапан, фикс. налягане, 6мм",,M,84.58,M,0.0,M,0.0,M,84.33,M,0.0,M,0.0,,L,0.0,0.0,1325466324,8.0,Y,N
8573,4,1,42485038,12,Газ анализ - Арматури,Needle valve - иглен клапан,0. СКЛАД - ОСНОВЕН,M,118.75,L,0.0,L,0.0,M,118.08,L,0.0,L,0.0,,L,0.0,0.0,1325466354,3.0,Y,N
8573,5,1,46351498,17,Газ анализ - Арматури,Needle valve - иглен клапан,,M,118.75,L,0.0,L,0.0,M,118.08,L,0.0,L,0.0,,L,0.0,0.0,1325466354,9.0,Y,N
8573,6,1,46351498,18,Газ анализ - Арматури,Needle valve - иглен клапан,Склад,M,118.75,L,0.0,L,0.0,M,118.08,L,0.0,L,0.0,,L,0.0,0.0,1325466354,0.0,Y,N
8573,7,1,46351498,19,Газ анализ - Арматури,Needle valve - иглен клапан,System - 90kW Volkswagen (59),M,118.75,L,0.0,L,0.0,M,118.08,L,0.0,L,0.0,,L,0.0,0.0,1325466354,2.0,Y,N
8573,8,1,46351498,20,Газ анализ - Арматури,Needle valve - иглен клапан,"Склад 3, 10/30kW",M,118.75,L,0.0,L,0.0,M,118.08,L,0.0,L,0.0,,L,0.0,0.0,1325466354,0.0,Y,N
8573,9,1,46351498,21,Газ анализ - Арматури,Needle valve - иглен клапан,System - 60kW Brikel (60),M,118.75,L,0.0,L,0.0,M,118.08,L,0.0,L,0.0,,L,0.0,0.0,1325466354,4.0,Y,N
8573,10,1,42485038,13,Газ анализ - Фитинги,316 SS Ferrule set - комплект ферули,0. СКЛАД - ОСНОВЕН,M,3.69,L,0.0,L,0.0,M,3.49,L,0.0,L,0.0,,L,0.0,0.0,1325466374,10.0,Y,N
8573,11,1,46351498,22,Газ анализ - Фитинги,316 SS Ferrule set - комплект ферули,,M,3.69,L,0.0,L,0.0,M,3.49,L,0.0,L,0.0,,L,0.0,0.0,1325466374,10.0,Y,N
8573,12,1,46351498,23,Газ анализ - Фитинги,316 SS Ferrule set - комплект ферули,Склад,M,3.69,L,0.0,L,0.0,M,3.49,L,0.0,L,0.0,,L,0.0,0.0,1325466374,0.0,Y,N
8573,13,1,42485038,14,Газ анализ - Фитинги,Male connector 6MM SWA-1/4`` GAS-CONICO,0. СКЛАД - ОСНОВЕН,M,13.08,L,0.0,L,0.0,M,12.98,L,0.0,L,0.0,,L,0.0,0.0,1325466401,20.0,Y,N
8573,14,1,46351498,24,Газ анализ - Фитинги,Male connector 6MM SWA-1/4`` GAS-CONICO,,M,13.08,L,0.0,L,0.0,M,12.98,L,0.0,L,0.0,,L,0.0,0.0,1325466401,20.0,Y,N
8573,15,1,46351498,25,Газ анализ - Фитинги,Male connector 6MM SWA-1/4`` GAS-CONICO,Склад,M,13.08,L,0.0,L,0.0,M,12.98,L,0.0,L,0.0,,L,0.0,0.0,1325466401,0.0,Y,N
8573,16,1,46351498,26,Газ анализ - Фитинги,Male connector 6MM SWA-1/4`` GAS-CONICO,"Склад производство, 500kW",M,13.08,L,0.0,L,0.0,M,12.98,L,0.0,L,0.0,,L,0.0,0.0,1325466401,0.0,Y,N
8573,17,1,42485038,15,Газ анализ - Фитинги,"Фитинг, коляно, 6mm Tube OD",0. СКЛАД - ОСНОВЕН,M,29.54,M,0.0,M,0.0,M,29.21,M,0.0,M,0.0,,L,0.0,0.0,1325466419,6.0,Y,N
8573,18,1,46351498,27,Газ анализ - Фитинги,"Фитинг, коляно, 6mm Tube OD",,M,29.54,M,0.0,M,0.0,M,29.21,M,0.0,M,0.0,,L,0.0,0.0,1325466419,6.0,Y,N
8573,19,1,40810625,1,0. Разни,Гъвкава връзка неръждаема 1100мм 1“,,M,110.4,M,0.0,M,0.0,M,110.4,M,0.0,M,0.0,,L,0.0,0.0,1326833968,0.0,N,N
8573,20,1,40810625,2,Фитинги - Щуцер на резба,Щуцер к-т 1“ BSP-BSP,,M,5.68,M,0.0,M,0.0,M,5.68,M,0.0,M,0.0,,L,0.0,0.0,1326835295,0.0,N,N
8573,21,1,50049583,1,М5,Шпилка DIN 976 vZn M5x1000,,M,0.4,M,0.0,M,0.0,M,0.4,M,0.0,M,0.0,,L,0.0,0.0,1327259009,0.0,N,N
8573,22,1,50049583,2,М5,Шайба подложна DIN125 vZn M5,,M,0.14,M,0.0,M,0.0,M,0.14,M,0.0,M,0.0,,L,0.0,0.0,1327259361,0.0,N,N
9833,0,1,50049583,3,2. Консумативи,Разклонител за контакт 3х2PE,,M,5.58,M,0.0,M,0.0,M,5.58,M,0.0,M,0.0,,L,0.0,0.0,1327260219,0.0,N,N
9833,1,1,50049583,4,2. Консумативи,Батерия Варта 9v,,M,3.18,M,0.0,M,0.0,M,3.18,M,0.0,M,0.0,,L,0.0,0.0,1327260298,0.0,N,N
9833,2,1,50049583,5,3. Инструменти,Комплект битове TOTAL 30части,,M,5.16,M,0.0,M,0.0,M,5.16,M,0.0,M,0.0,,L,0.0,0.0,1327260601,0.0,N,N
9833,3,1,33726962,1,2.5.1. Кранове на фланци,Кран сфер. на фл. трипътен 316L (Акт) 1 1/2`“,0. СКЛАД - ОСНОВЕН,M,537.820071,L,0.0,L,0.0,M,582.24,L,0.0,L,0.0,,L,0.0,0.0,1327542448,7.0,Y,N
9833,4,1,48769288,1,2.5.1. Кранове на фланци,Кран сфер. на фл. трипътен 316L (Акт) 1 1/2`“,,M,537.820071,L,0.0,L,0.0,M,582.24,L,0.0,L,0.0,,L,0.0,0.0,1327542448,7.0,Y,N
9833,5,1,48769288,2,2.5.1. Кранове на фланци,Кран сфер. на фл. трипътен 316L (Акт) 1 1/2`“,Склад,M,537.820071,L,0.0,L,0.0,M,582.24,L,0.0,L,0.0,,L,0.0,0.0,1327542448,0.0,Y,N
9833,6,1,48769288,3,2.5.1. Кранове на фланци,Кран сфер. на фл. трипътен 316L (Акт) 1 1/2`“,"Склад производство, 500kW",M,0.0,M,0.0,M,0.0,M,582.24,L,0.0,L,0.0,,L,0.0,0.0,1327542448,0.0,Y,N
9833,7,1,35817929,1,2. Консумативи,щепсел 3фазен 32А,,M,9.15,M,0.0,M,0.0,M,9.15,M,0.0,M,0.0,,L,0.0,0.0,1327551358,0.0,N,N
9833,8,1,35817929,2,2. Консумативи,контакт 3фазен 32А,,M,7.78,M,0.0,M,0.0,M,7.78,M,0.0,M,0.0,,L,0.0,0.0,1327551435,0.0,N,N
9833,9,1,35817929,3,2.5.5. Клапани,Иглен клапан 4630 02 220v,,M,125.76,M,0.0,M,0.0,M,125.76,M,0.0,M,0.0,,L,0.0,0.0,1327558029,0.0,N,N
9833,10,1,38557868,1,2.5.5. Клапани,Иглен клапан 4630 02 220v,0. СКЛАД - ОСНОВЕН,M,125.76,M,0.0,M,0.0,M,60.36,M,0.0,M,0.0,,L,0.0,0.0,1327558390,6.0,Y,N
9833,11,1,48769288,4,2.5.5. Клапани,Иглен клапан 4630 02 220v,,M,125.76,M,0.0,M,0.0,M,60.36,M,0.0,M,0.0,,L,0.0,0.0,1327558390,6.0,Y,N
9833,12,1,35817929,4,Тапи на резба,Тапа 316L резба 1/2“ GENEBRE,,M,0.74,M,0.0,M,0.0,M,0.74,M,0.0,M,0.0,,L,0.0,0.0,1327560003,0.0,N,N
9833,13,1,35817929,5,Genebre,Трипътен кран DN25 GENEBRE,,M,185.93,M,0.0,M,0.0,M,185.93,M,0.0,M,0.0,,L,0.0,0.0,1327561052,0.0,N,N
9833,14,1,34120659,1,Кабелни Канали,Ъгъл покачващ за каб. скара 60х402мм,,M,42.96,M,0.0,M,0.0,M,42.96,M,0.0,M,0.0,,L,0.0,0.0,1328142102,0.0,N,N
9833,15,1,44575317,1,WAGO,750-559 (Изход аналогов 4 канален),,M,244.89,M,0.0,M,0.0,M,244.89,M,0.0,M,0.0,,L,0.0,0.0,1328853758,0.0,N,N
9833,16,1,34086668,1,7. Кабели,Кабел ШВПС 5х4 бял,,M,4.68,M,0.0,M,0.0,M,4.68,M,0.0,M,0.0,,L,0.0,0.0,1330233561,0.0,N,N
9833,17,1,34086668,2,7. Кабели,Кабел ШВПС 5х4 бял,,M,4.68,M,0.0,M,0.0,M,3.9,M,0.0,M,0.0,,L,0.0,0.0,1330234306,0.0,Y,N
9833,18,1,34086668,3,7. Кабели,Кабел ШВПС 5х1 бял,,M,0.920322,L,0.0,L,0.0,M,1.13,L,0.0,L,0.0,,L,0.0,0.0,1330234349,0.0,Y,N
9833,19,1,38828480,1,7. Кабели,Кабел ШВПС 5х1 бял,Склад,M,0.920322,L,0.0,L,0.0,M,1.13,L,0.0,L,0.0,,L,0.0,0.0,1330234349,0.0,Y,N
9833,20,1,38828480,2,7. Кабели,Кабел ШВПС 5х1 бял,"Склад производство, 500kW",M,0.0,M,0.0,M,0.0,M,1.13,L,0.0,L,0.0,,L,0.0,0.0,1330234349,0.0,Y,N
9833,21,1,34086668,4,0. За фактури,Консумативи,,M,1.0,M,0.0,M,0.0,M,1.0,M,0.0,M,0.0,,L,0.0,0.0,1330234662,0.0,N,N
9833,22,1,34086668,5,WAGO,2787-2144 (Захранване еднофазно PSU),,M,0.0,M,0.0,M,0.0,M,0.0,M,0.0,M,0.0,,L,0.0,0.0,1330238973,0.0,N,N
9833,23,1,34086668,6,0. За фактури,Инструменти,,M,1.0,M,0.0,M,0.0,M,1.0,M,0.0,M,0.0,,L,0.0,0.0,1330247197,0.0,N,N
9833,24,1,34086668,7,WAGO,750-1506 (Вход/изход цифров 8 канален DIO),,M,85.11,M,0.0,M,0.0,M,70.93,M,0.0,M,0.0,,L,0.0,0.0,1330247421,6.0,Y,N
9833,25,1,38828480,3,WAGO,750-1506 (Вход/изход цифров 8 канален DIO),0. СКЛАД - ОСНОВЕН,M,85.11,M,0.0,M,0.0,M,70.93,M,0.0,M,0.0,,L,0.0,0.0,1330247421,6.0,Y,N
9833,26,1,34086668,8,WAGO,750-600 (Краен модул),,M,11.11,M,0.0,M,0.0,M,9.26,M,0.0,M,0.0,,L,0.0,0.0,1330247467,2.0,Y,N
9215,0,1,38828480,4,WAGO,750-600 (Краен модул),0. СКЛАД - ОСНОВЕН,M,11.11,M,0.0,M,0.0,M,9.26,M,0.0,M,0.0,,L,0.0,0.0,1330247467,2.0,Y,N
9215,1,1,34086668,9,WAGO,750-602 (Захранване 24 VDC),,M,17.48,M,0.0,M,0.0,M,11.63,M,0.0,M,0.0,,L,0.0,0.0,1330247515,1.0,Y,N
9215,2,1,38828480,5,WAGO,750-602 (Захранване 24 VDC),0. СКЛАД - ОСНОВЕН,M,17.48,M,0.0,M,0.0,M,11.63,M,0.0,M,0.0,,L,0.0,0.0,1330247515,1.0,Y,N
9215,3,1,34086668,10,WAGO,750-8212 (Контролер PFC200),,M,582.38,M,0.0,M,0.0,M,485.32,M,0.0,M,0.0,,L,0.0,0.0,1330247561,2.0,Y,N
9215,4,1,38828480,6,WAGO,750-8212 (Контролер PFC200),0. СКЛАД - ОСНОВЕН,M,582.38,M,0.0,M,0.0,M,485.32,M,0.0,M,0.0,,L,0.0,0.0,1330247561,2.0,Y,N
9215,5,1,34086668,11,WAGO,2787-2144 (Захранване еднофазно PSU),,M,0.0,M,0.0,M,0.0,M,76.33,M,0.0,M,0.0,,L,0.0,0.0,1330247607,0.0,Y,N
9215,6,1,34086668,12,WAGO,762-3404 (Уеб панел WP 400),,M,543.73,M,0.0,M,0.0,M,453.11,M,0.0,M,0.0,,L,0.0,0.0,1330247662,1.0,Y,N
9215,7,1,38828480,7,WAGO,762-3404 (Уеб панел WP 400),0. СКЛАД - ОСНОВЕН,M,543.73,M,0.0,M,0.0,M,453.11,M,0.0,M,0.0,,L,0.0,0.0,1330247662,1.0,Y,N
9215,8,1,34086668,13,WAGO,750-1506 (Вход/изход цифров 8 канален DIO),,M,70.93,M,0.0,M,0.0,M,85.11,M,0.0,M,0.0,,L,0.0,0.0,1330252187,6.0,Y,N
9215,9,1,38828480,8,WAGO,750-1506 (Вход/изход цифров 8 канален DIO),0. СКЛАД - ОСНОВЕН,M,70.93,M,0.0,M,0.0,M,85.11,M,0.0,M,0.0,,L,0.0,0.0,1330252187,6.0,Y,N
9215,10,1,34086668,14,WAGO,750-600 (Краен модул),,M,9.26,M,0.0,M,0.0,M,11.11,M,0.0,M,0.0,,L,0.0,0.0,1330252199,2.0,Y,N
9215,11,1,38828480,9,WAGO,750-600 (Краен модул),0. СКЛАД - ОСНОВЕН,M,9.26,M,0.0,M,0.0,M,11.11,M,0.0,M,0.0,,L,0.0,0.0,1330252199,2.0,Y,N
9215,12,1,34086668,15,WAGO,750-602 (Захранване 24 VDC),,M,11.63,M,0.0,M,0.0,M,13.95,M,0.0,M,0.0,,L,0.0,0.0,1330252221,1.0,Y,N
9215,13,1,38828480,10,WAGO,750-602 (Захранване 24 VDC),0. СКЛАД - ОСНОВЕН,M,11.63,M,0.0,M,0.0,M,13.95,M,0.0,M,0.0,,L,0.0,0.0,1330252221,1.0,Y,N
9215,14,1,34086668,16,WAGO,750-8212 (Контролер PFC200),,M,485.32,M,0.0,M,0.0,M,582.38,M,0.0,M,0.0,,L,0.0,0.0,1330252258,2.0,Y,N
9215,15,1,38828480,11,WAGO,750-8212 (Контролер PFC200),0. СКЛАД - ОСНОВЕН,M,485.32,M,0.0,M,0.0,M,582.38,M,0.0,M,0.0,,L,0.0,0.0,1330252258,2.0,Y,N
9215,16,1,34086668,17,WAGO,2787-2144 (Захранване еднофазно PSU),,M,76.33,M,0.0,M,0.0,M,91.6,M,0.0,M,0.0,,L,0.0,0.0,1330252294,0.0,Y,N
9215,17,1,38828480,12,WAGO,2787-2144 (Захранване еднофазно PSU),0. СКЛАД - ОСНОВЕН,M,76.33,M,0.0,M,0.0,M,91.6,M,0.0,M,0.0,,L,0.0,0.0,1330252294,0.0,Y,N
9215,18,1,34086668,18,WAGO,762-3404 (Уеб панел WP 400),,M,453.11,M,0.0,M,0.0,M,543.73,M,0.0,M,0.0,,L,0.0,0.0,1330252318,1.0,Y,N
9215,19,1,38828480,13,WAGO,762-3404 (Уеб панел WP 400),0. СКЛАД - ОСНОВЕН,M,453.11,M,0.0,M,0.0,M,543.73,M,0.0,M,0.0,,L,0.0,0.0,1330252318,1.0,Y,N
9215,20,1,38495140,1,0. За фактури,Инструменти,0. СКЛАД - ОСНОВЕН,M,1.0,M,0.0,M,0.0,M,73.89,M,0.0,M,0.0,,L,0.0,0.0,1330252581,1.0,Y,N
9215,21,1,38828480,14,0. За фактури,Инструменти,,M,1.0,M,0.0,M,0.0,M,73.89,M,0.0,M,0.0,,L,0.0,0.0,1330252581,1.0,Y,N
9215,22,1,34086668,19,WAGO,750-1405 (Разширител за WAGO 16DI),,M,133.26,M,0.0,M,0.0,M,77.86,M,0.0,M,0.0,,L,0.0,0.0,1330254326,2.0,Y,N
9215,23,1,38828480,15,WAGO,750-1405 (Разширител за WAGO 16DI),0. СКЛАД - ОСНОВЕН,M,133.26,M,0.0,M,0.0,M,77.86,M,0.0,M,0.0,,L,0.0,0.0,1330254326,0.0,Y,N
9215,24,1,38828480,16,WAGO,750-1405 (Разширител за WAGO 16DI),System - 60kW Brikel (60),M,133.26,M,0.0,M,0.0,M,77.86,M,0.0,M,0.0,,L,0.0,0.0,1330254326,2.0,Y,N
9215,25,1,34086668,20,М5,Шпилка DIN 976 vZn M5x1000,,M,0.4,M,0.0,M,0.0,M,0.34,M,0.0,M,0.0,,L,0.0,0.0,1330255810,1.0,Y,N
9215,26,1,38828480,17,М5,Шпилка DIN 976 vZn M5x1000,0. СКЛАД - ОСНОВЕН,M,0.4,M,0.0,M,0.0,M,0.34,M,0.0,M,0.0,,L,0.0,0.0,1330255810,1.0,Y,N
9215,27,1,34086668,21,М5,Шайба подложна DIN125 vZn M5,,M,0.14,M,0.0,M,0.0,M,0.01,M,0.0,M,0.0,,L,0.0,0.0,1330256186,50.0,Y,N
9232,0,1,38828480,18,М5,Шайба подложна DIN125 vZn M5,0. СКЛАД - ОСНОВЕН,M,0.14,M,0.0,M,0.0,M,0.01,M,0.0,M,0.0,,L,0.0,0.0,1330256186,50.0,Y,N
9232,1,1,34216678,1,0. За фактури,Инструменти,0. СКЛАД - ОСНОВЕН,M,73.89,M,0.0,M,0.0,M,4.3,M,0.0,M,0.0,,L,0.0,0.0,1330256391,2.0,Y,N
9232,2,1,38828480,19,0. За фактури,Инструменти,,M,73.89,M,0.0,M,0.0,M,4.3,M,0.0,M,0.0,,L,0.0,0.0,1330256391,2.0,Y,N
9232,3,1,34086668,22,Фитинги - Щуцер на резба,Щуцер к-т 1“ BSP-BSP,,M,5.68,M,0.0,M,0.0,M,4.74,M,0.0,M,0.0,,L,0.0,0.0,1330257758,2.0,Y,N
9232,4,1,38828480,20,Фитинги - Щуцер на резба,Щуцер к-т 1“ BSP-BSP,0. СКЛАД - ОСНОВЕН,M,5.68,M,0.0,M,0.0,M,4.74,M,0.0,M,0.0,,L,0.0,0.0,1330257758,0.0,Y,N
9232,5,1,38828480,21,Фитинги - Щуцер на резба,Щуцер к-т 1“ BSP-BSP,System - 500kW Titan Zlatna Panega (58),M,5.68,M,0.0,M,0.0,M,4.74,M,0.0,M,0.0,,L,0.0,0.0,1330257758,2.0,Y,N
9232,6,1,34086668,23,3. Метални Елементи,СИС (304) ф35,,M,3.81,M,0.0,M,0.0,M,3.81,M,0.0,M,0.0,,L,0.0,0.0,1330259556,0.0,N,N
9232,7,1,34086668,24,Кабелни Канали,Покачващ ъгъл за каб.скара 60х402мм с неп.борд.,,M,0.0,M,0.0,M,0.0,M,0.0,M,0.0,M,0.0,,L,0.0,0.0,1330260075,0.0,N,N
9232,8,1,34086668,25,Кабелни Канали,"Капак за пон. и пок. ъгъл, височина 60мм B=406мм",,M,0.0,M,0.0,M,0.0,M,0.0,M,0.0,M,0.0,,L,0.0,0.0,1330260224,0.0,N,N
9232,9,1,34086668,26,7. Кабели,"Кабел ШВПС 3х1, бял",,M,0.62,L,0.0,L,0.0,M,0.68,L,0.0,L,0.0,,L,0.0,0.0,1330263787,300.0,Y,N
9232,10,1,38828480,22,7. Кабели,"Кабел ШВПС 3х1, бял",Склад,M,0.62,L,0.0,L,0.0,M,0.68,L,0.0,L,0.0,,L,0.0,0.0,1330263787,0.0,Y,N
9232,11,1,38828480,23,7. Кабели,"Кабел ШВПС 3х1, бял",0. СКЛАД - ОСНОВЕН,M,0.62,L,0.0,L,0.0,M,0.68,L,0.0,L,0.0,,L,0.0,0.0,1330263787,100.0,Y,N
9232,12,1,38828480,24,7. Кабели,"Кабел ШВПС 3х1, бял",System - 90kW Volkswagen (59),M,0.62,L,0.0,L,0.0,M,0.68,L,0.0,L,0.0,,L,0.0,0.0,1330263787,200.0,Y,N
9232,13,1,39212195,1,Кабелни Канали,Кабелна скара 60х150х3000мм.,,M,5.14,L,0.0,L,0.0,M,5.11,L,0.0,L,0.0,,L,0.0,0.0,1330332634,6.0,Y,N
9232,14,1,38559984,1,Кабелни Канали,Кабелна скара 60х150х3000мм.,Склад,M,5.14,L,0.0,L,0.0,M,5.11,L,0.0,L,0.0,,L,0.0,0.0,1330332634,0.0,Y,N
9232,15,1,38559984,2,Кабелни Канали,Кабелна скара 60х150х3000мм.,0. СКЛАД - ОСНОВЕН,M,5.14,L,0.0,L,0.0,M,5.11,L,0.0,L,0.0,,L,0.0,0.0,1330332634,2.0,Y,N
9232,16,1,38559984,3,Кабелни Канали,Кабелна скара 60х150х3000мм.,System - 90kW Volkswagen (59),M,5.14,L,0.0,L,0.0,M,5.11,L,0.0,L,0.0,,L,0.0,0.0,1330332634,4.0,Y,N
9232,17,1,39212195,2,Кабелни Канали,Капак за каб. скари/стълби с лайстна 152х3000мм,,M,3.09,M,0.0,M,0.0,M,3.09,M,0.0,M,0.0,,L,0.0,0.0,1330332799,0.0,N,N
9232,18,1,39212195,3,Кабелни Канали,"Капак за ъгъл 90° за каб. скара, 155,5мм",,M,9.99,L,0.0,L,0.0,M,9.98,L,0.0,L,0.0,,L,0.0,0.0,1330332849,2.0,Y,N
9232,19,1,38559984,4,Кабелни Канали,"Капак за ъгъл 90° за каб. скара, 155,5мм",0. СКЛАД - ОСНОВЕН,M,9.99,L,0.0,L,0.0,M,9.98,L,0.0,L,0.0,,L,0.0,0.0,1330332849,0.0,Y,N
9232,20,1,38559984,5,Кабелни Канали,"Капак за ъгъл 90° за каб. скара, 155,5мм",System - 90kW Volkswagen (59),M,9.99,L,0.0,L,0.0,M,9.98,L,0.0,L,0.0,,L,0.0,0.0,1330332849,2.0,Y,N
9232,21,1,39212195,4,Кабелни Канали,Кабелна скара 60х150х3000мм.,,M,5.11,L,0.0,L,0.0,M,5.14,L,0.0,L,0.0,,L,0.0,0.0,1330333260,6.0,Y,N
9232,22,1,38559984,6,Кабелни Канали,Кабелна скара 60х150х3000мм.,Склад,M,5.11,L,0.0,L,0.0,M,5.14,L,0.0,L,0.0,,L,0.0,0.0,1330333260,0.0,Y,N
9232,23,1,38559984,7,Кабелни Канали,Кабелна скара 60х150х3000мм.,0. СКЛАД - ОСНОВЕН,M,5.11,L,0.0,L,0.0,M,5.14,L,0.0,L,0.0,,L,0.0,0.0,1330333260,2.0,Y,N
9283,0,1,38559984,8,Кабелни Канали,Кабелна скара 60х150х3000мм.,System - 90kW Volkswagen (59),M,5.11,L,0.0,L,0.0,M,5.14,L,0.0,L,0.0,,L,0.0,0.0,1330333260,4.0,Y,N
9283,1,1,39212195,5,2. Консумативи,Каменна вата с AL деб.40мм ф114мм,,M,18.5,M,0.0,M,0.0,M,18.5,M,0.0,M,0.0,,L,0.0,0.0,1330335510,0.0,N,N
9283,2,1,39212195,6,1. Пречистване на вода,Патрони мембранни резервни за MCR-100 (2бр.),,M,91.84,M,0.0,M,0.0,M,91.84,M,0.0,M,0.0,,L,0.0,0.0,1330336716,0.0,N,N
9283,3,1,39212195,7,1. Пречистване на вода,Патрон филтърен резервен B520 PRO-AS,,M,64.97,M,0.0,M,0.0,M,64.97,M,0.0,M,0.0,,L,0.0,0.0,1330336859,0.0,N,N
9283,4,1,39212195,8,1. Пречистване на вода,Мембранни елементи за обратна осмоза XLP11-4040,,M,95.13,M,0.0,M,0.0,M,95.13,M,0.0,M,0.0,,L,0.0,0.0,1330337095,0.0,N,N
9283,5,1,39212195,9,1. Пречистване на вода,Патрон филтърен резервен B520 Pro,,M,32.8,M,0.0,M,0.0,M,32.8,M,0.0,M,0.0,,L,0.0,0.0,1330337297,0.0,N,N
9283,6,1,39212195,10,1. Пречистване на вода,Патрон полипропиленов melt blown 112/254,,M,2.89,M,0.0,M,0.0,M,2.89,M,0.0,M,0.0,,L,0.0,0.0,1330337542,0.0,N,N
9283,7,1,39212195,11,"2.7. PP, Месинг, Хром връзки",Тройник 90о PPR B-R G8130 ф32,,M,0.98,M,0.0,M,0.0,M,0.98,M,0.0,M,0.0,,L,0.0,0.0,1330338088,0.0,N,N
9283,8,1,39212195,12,"2.7. PP, Месинг, Хром връзки",Преход PPR резба външна B-R G8243G ф32х1“,,M,9.6,M,0.0,M,0.0,M,9.6,M,0.0,M,0.0,,L,0.0,0.0,1330338554,0.0,N,N
9283,9,1,39212195,13,2. Консумативи,Каменна вата с AL деб.30мм ф168мм,,M,21.34,M,0.0,M,0.0,M,21.34,M,0.0,M,0.0,,L,0.0,0.0,1330338662,0.0,N,N
9283,10,1,39212195,14,2.2. Фитинги за заваряване,"Капа 316L (168,3x2,0) 6``",,M,20.190842,L,0.0,L,0.0,M,15.98,L,0.0,L,0.0,,L,0.0,0.0,1330339568,23.0,Y,N
