__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,NUM,POS,IS_FACTUR,SKLAD,GRUPA,STOKA,SER_NO,KOLICH,KOLICH2,PAY_KOLICH,PAY_KOLICH2,BACK_KOLICH,BACK_KOLICH2,REV_KOLICH,REV_KOLICH2,BACK_T_KOLICH,BACK_T_KOLICH2,REAL_KOLICH,REAL_KOLICH2,KOLICH_CHECK,KONSIGNACIA,KB_ID,CENA_LIST,CENA_LIST_TYPE,ENDDATE,DDS,CENA,VALUTA,DISCOUNT,DISCOUNT2,IS_REL_DISCOUNT,WARRANTY,KUP_CENA,KUP_VALUTA,P_DATETIME,P_NUM,RP_USD,RP_DM,RP_LV,RP_1,RP_2,RP_3,RP_4,RP_5,R_CENA,R_CENADDS,R_VALUTA,D_EDCENA,D_VALUTA,DR_CENA,DR_VALUTA,CD_ROW_DUTY,CD_SELL_KOLICH,PRODUCT_TAX,O_DATETIME,O_NUM,NOTE,PROPS_ROW,WMS_KOLICH,I_DATETIME,I_NUM,I_SMETKA
6394,10,5,44910496,2,2,Y,Склад,М6,Гайка ниска А2 М6,0340047352/220126/2,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 10:28:16.000,0.0,1.5,M,-0.0,0.0,N,,0.03,M,0,0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.03,M,0.0,L,0.0,0.0,0.0,0,0,,,50.0,,,
6394,11,5,41882686,1,1,Y,Склад,2. Консумативи,Градински маркуч 25 мм,20231099/160126/1,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:04:53.000,0.0,65.5,M,-0.0,0.0,N,,2.62,M,0,0,0.0,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,2.62,M,0.0,L,0.0,0.0,0.0,0,0,,,25.0,,,
6394,12,5,41882686,2,2,Y,Склад,2. Консумативи,"Скоби  водни съединения, 1`",20231099/160126/2,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:04:53.000,0.0,4.92,M,-0.0,0.0,N,,0.41,M,0,0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.41,M,0.0,L,0.0,0.0,0.0,0,0,,,12.0,,,
6394,13,5,37014662,1,1,Y,Склад,Релета,Реле термично 4 - 6А размер 0,1469001221/220126/1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,17.76,M,-0.0,0.0,N,,17.76,M,0,0,0.0,17.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,17.76,M,0.0,L,0.0,0.0,0.0,0,0,,,1.0,,,
6394,14,5,37014662,2,2,Y,Склад,Релета,Реле термично за контактор 24 - 32А размер 1,1469001221/220126/2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,35.2,M,-0.0,0.0,N,,35.2,M,0,0,0.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,35.2,M,0.0,L,0.0,0.0,0.0,0,0,,,1.0,,,
6394,15,5,37014662,3,3,Y,Склад,Контактори,"Контактор 15kW/32A, 1NO, 230V AC размер 1",1469001221/220126/3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,36.86,M,-0.0,0.0,N,,36.86,M,0,0,0.0,36.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,36.86,M,0.0,L,0.0,0.0,0.0,0,0,,,1.0,,,
6394,16,5,37014662,4,4,Y,Склад,"Прекъсвачи, Предпазители",Прекъсвач мин.авт. AMPARO 10kA D 25A 3P,1469001221/220126/4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,10.67,M,-0.0,0.0,N,,10.67,M,0,0,0.0,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,10.67,M,0.0,L,0.0,0.0,0.0,0,0,,,1.0,,,
5503,0,5,37014662,5,5,Y,Склад,2. Консумативи,Джоб за докумнти,1469001221/220126/5,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,5.26,M,-0.0,0.0,N,,2.63,M,0,0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,2.63,M,0.0,L,0.0,0.0,0.0,0,0,,,2.0,,,
5503,1,5,37014662,6,6,Y,Склад,"Кабелни накрайници, обувки","Обувка изол. М5, 1.5-2.5мм",1469001221/220126/6,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,12.0,M,-0.0,0.0,N,,0.06,M,0,0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.06,M,0.0,L,0.0,0.0,0.0,0,0,,,200.0,,,
5503,2,5,37014662,7,7,Y,Склад,"Кабелни накрайници, обувки",Съединител изол.0.25-1.5мм,1469001221/220126/7,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,10.0,M,-0.0,0.0,N,,0.05,M,0,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.05,M,0.0,L,0.0,0.0,0.0,0,0,,,200.0,,,
5503,3,5,37014662,8,8,Y,Склад,"Кабелни накрайници, обувки","Кабелен накрайник дв., 8мм, 2х0.5мм",1469001221/220126/8,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,3.44,M,-0.0,0.0,N,,0.0172,M,0,0,0.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.0172,M,0.0,L,0.0,0.0,0.0,0,0,,,200.0,,,
5503,4,5,37014662,9,9,Y,Склад,"Кабелни накрайници, обувки","Кабелен накрайник дв.8 мм, 2х1мм",1469001221/220126/9,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,4.0,M,-0.0,0.0,N,,0.02,M,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.02,M,0.0,L,0.0,0.0,0.0,0,0,,,200.0,,,
5503,5,5,37014662,10,10,Y,Склад,"Кабелни накрайници, обувки","Кабелен накрайник 8mm сив 2x0,75mm",1469001221/220126/10,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,3.52,M,-0.0,0.0,N,,0.0176,M,0,0,0.0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.0176,M,0.0,L,0.0,0.0,0.0,0,0,,,200.0,,,
5503,6,5,37014662,11,11,Y,Склад,"Кабелни накрайници, обувки","Кабелен накрайник дв. 8мм, 2х1.5мм",1469001221/220126/11,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,4.0,M,-0.0,0.0,N,,0.02,M,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.02,M,0.0,L,0.0,0.0,0.0,0,0,,,200.0,,,
5503,7,5,37014662,12,12,Y,Склад,"Кабелни накрайници, обувки","Обувка изол. М6, 0.25-1.5мм",1469001221/220126/12,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,12.0,M,-0.0,0.0,N,,0.06,M,0,0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.06,M,0.0,L,0.0,0.0,0.0,0,0,,,200.0,,,
5503,8,5,37014662,13,13,Y,Склад,"Кабелни накрайници, обувки","Кабелен накрайник дв.14мм, 2х6мм",1469001221/220126/13,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,7.000000000000001,M,-0.0,0.0,N,,0.07,M,0,0,0.0,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.07,M,0.0,L,0.0,0.0,0.0,0,0,,,100.0,,,
5503,9,5,37014662,14,14,Y,Склад,"Кабелни накрайници, обувки","Кабелен накрайник дв., 10 mm, 2x2.5mm",1469001221/220126/14,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,2.0,M,-0.0,0.0,N,,0.01,M,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.01,M,0.0,L,0.0,0.0,0.0,0,0,,,200.0,,,
5503,10,5,37014662,15,15,Y,Склад,"Кабелни накрайници, обувки","Кабелен накрайник дв., 12мм, 2х4мм",1469001221/220126/15,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,10.34,M,-0.0,0.0,N,,0.051699999999999996,M,0,0,0.0,10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.051699999999999996,M,0.0,L,0.0,0.0,0.0,0,0,,,200.0,,,
5503,11,5,37014662,16,16,Y,Склад,Шрак техник ЕООД,Изолирбанд черен 19ммх25мм,1469001221/220126/16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,1.14,M,-0.0,0.0,N,,1.14,M,0,0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.14,M,0.0,L,0.0,0.0,0.0,0,0,,,1.0,,,
5503,12,5,37014662,17,17,Y,Склад,Шрак техник ЕООД,Кабелна превръзка бяла 2.5х96,1469001221/220126/17,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,2.0,M,-0.0,0.0,N,,0.01,M,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.01,M,0.0,L,0.0,0.0,0.0,0,0,,,200.0,,,
5503,13,5,37014662,18,18,Y,Склад,Шрак техник ЕООД,Каб. превръзка черна 2.5х96,1469001221/220126/18,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,1.24,M,-0.0,0.0,N,,0.0062,M,0,0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.0062,M,0.0,L,0.0,0.0,0.0,0,0,,,200.0,,,
5503,14,5,37014662,19,19,Y,Склад,3. Инструменти,"Клещи за каб. обувки, 0.5-6мм",1469001221/220126/19,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 12:58:08.000,0.0,47.67,M,-0.0,0.0,N,,47.67,M,0,0,0.0,47.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,47.67,M,0.0,L,0.0,0.0,0.0,0,0,,,1.0,,,
5503,15,5,50226802,1,1,Y,Склад,"Прекъсвачи, Предпазители",Прекъсвач мин. AMPARO 6kA C 32А 3P,1469001084/210126/1,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 13:27:00.000,0.0,25.48,M,-0.0,0.0,N,,6.37,M,0,0,0.0,25.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,6.37,M,0.0,L,0.0,0.0,0.0,0,0,,,4.0,,,
5962,1,5,50226802,2,2,Y,Склад,"Прекъсвачи, Предпазители",Прекъсвач мин. AMPARO 6kA C 6A 1P,1469001084/210126/2,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 13:27:00.000,0.0,8.24,M,-0.0,0.0,N,,2.06,M,0,0,0.0,8.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,2.06,M,0.0,L,0.0,0.0,0.0,0,0,,,4.0,,,
5962,2,5,50226802,3,3,Y,Склад,Шрак техник ЕООД,"Контактор 7,5kW/15A, AC-3, 1NO, 230V-AC",1469001084/210126/3,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 13:27:00.000,0.0,68.12,M,-0.0,0.0,N,,17.03,M,0,0,0.0,68.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,17.03,M,0.0,L,0.0,0.0,0.0,0,0,,,4.0,,,
5962,3,5,50226802,4,4,Y,Склад,Релета,"Цокъл за реле RS/PT5 4CO, винт.кл. 10А",1469001084/210126/4,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 13:27:00.000,0.0,37.2,M,-0.0,0.0,N,,1.86,M,0,0,0.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.86,M,0.0,L,0.0,0.0,0.0,0,0,,,20.0,,,
5962,4,5,50226802,5,5,Y,Склад,Шини (Електроника),"Носач изолационен за 2 шини 10, 16mm",1469001084/210126/5,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 13:27:00.000,0.0,7.199999999999999,M,-0.0,0.0,N,,0.36,M,0,0,0.0,7.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.36,M,0.0,L,0.0,0.0,0.0,0,0,,,20.0,,,
5962,5,5,36826080,1,1,Y,Склад,Кабели - Мрежови,"Кабел F/UTP cat.5e, 4x2xAWG24/1, PVC",1469001151/210126/1,305.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 13:52:38.000,0.0,118.95,M,-0.0,0.0,N,,0.39,M,0,0,0.0,118.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.39,M,0.0,L,0.0,0.0,0.0,0,0,,,305.0,,,
5962,6,5,36826080,2,2,Y,Склад,Кабелни Канали,"Кабелна обувка М12, 70мм",1469001151/210126/2,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 13:52:38.000,0.0,40.35,M,-0.0,0.0,N,,2.69,M,0,0,0.0,40.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,2.69,M,0.0,L,0.0,0.0,0.0,0,0,,,15.0,,,
5962,7,5,36826080,3,3,Y,Склад,"Кабелни накрайници, обувки","Конектор RJ45, cat.5, MP0011",1469001151/210126/3,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 13:52:38.000,0.0,24.0,M,-0.0,0.0,N,,0.24,M,0,0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.24,M,0.0,L,0.0,0.0,0.0,0,0,,,100.0,,,
5962,8,5,36826080,4,4,Y,Склад,2. Консумативи,"Термосв. шл, 25.4/12.7мм, 1м",1469001151/210126/4,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 13:52:38.000,0.0,24.700000000000003,M,-0.0,0.0,N,,2.47,M,0,0,0.0,24.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,2.47,M,0.0,L,0.0,0.0,0.0,0,0,,,10.0,,,
5962,9,5,36826080,5,5,Y,Склад,Релета,Реле термично за контактор 12 - 16А размер 0,1469001151/210126/5,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 13:52:38.000,0.0,41.3,M,-0.0,0.0,N,,20.65,M,0,0,0.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,20.65,M,0.0,L,0.0,0.0,0.0,0,0,,,2.0,,,
5962,10,5,46943753,1,1,Y,Склад,5. Устройства,Вентилатор (ZN080-ZIL.GQ.V7P3),42600137/160126,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N,0,Доставни цени,N,2026-02-02 14:14:02.000,0.0,1443.94,M,-0.0,0.0,N,,1443.94,M,0,0,0.0,1443.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1443.94,M,0.0,L,0.0,0.0,0.0,0,0,,,1.0,,,
5962,11,5,39454847,1,1,Y,Склад,2.2. Фитинги за заваряване,Холендър 316L заварка PTFE 1“,10148565/270126/1,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,N,0,Доставни цени,N,2026-02-03 10:49:41.000,0.0,71.92,M,-0.016562571103543613,0.0,N,,17.98,M,0,0,0.0,71.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,17.98,M,0.0,L,0.0,0.0,0.0,0,0,,,4.0,,,
5962,12,5,39454847,2,2,Y,Склад,М/Ж резба,Преход 316L резба М/Ж 1/2“х1/4“,10148565/270126/2,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,N,0,Доставни цени,N,2026-02-03 10:49:41.000,0.0,11.879999999999999,M,0.1921804123711351,0.0,N,,0.9899999999999999,M,0,0,0.0,11.879999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.9899999999999999,M,0.0,L,0.0,0.0,0.0,0,0,,,12.0,,,
5962,13,5,39454847,3,3,Y,0. СКЛАД - ОСНОВЕН,2.6. Арматури,Филтър на фл. 316 INOX PN16 DN40,10148565/270126/3,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,N,0,Доставни цени,N,2026-02-03 10:49:41.000,0.0,512.527322,M,-0.0,0.0,N,,256.263661,M,0,0,0.0,512.527322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,256.263661,M,0.0,L,0.0,0.0,0.0,0,0,,,2.0,,,
5962,14,5,39454847,4,4,Y,Склад,М/Ж резба,Преход 316L резба М/Ж 1/4“х1/8“,10148565/270126/4,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,N,0,Доставни цени,N,2026-02-03 10:49:41.000,0.0,8.399999999999999,M,-0.0,0.0,N,,0.6999999999999998,M,0,0,0.0,8.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.6999999999999998,M,0.0,L,0.0,0.0,0.0,0,0,,,12.0,,,
5962,15,5,38252955,1,1,Y,2. МЕТАЛХИДРИД,Интерметал,Материал за фитинги - шестостен S22,1184242/270126/1,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,N,0,Доставни цени,N,2026-02-03 13:10:02.000,0.0,62.71,M,-0.0,0.0,N,,15.6775,M,0,0,0.0,62.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,15.6775,M,0.0,L,0.0,0.0,0.0,0,0,,,4.0,,,
5962,16,5,38252955,2,2,Y,2. МЕТАЛХИДРИД,АНГЕЛ СТОИЛОВ,"Прът неръжд.304, ф35",1184242/270126/2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,N,0,Доставни цени,N,2026-02-03 13:10:02.000,0.0,51.27,M,-0.0,0.0,N,,25.635,M,0,0,0.0,51.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,25.635,M,0.0,L,0.0,0.0,0.0,0,0,,,2.0,,,
6556,0,5,43908621,1,1,Y,0. СКЛАД - ОСНОВЕН,1.2.2 Съдове (Очиска),Топлообменник HE40,2301001885401010002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N,0,Доставни цени,N,2026-02-04 07:48:23.000,0.0,327.0,M,-0.0,0.0,N,,327.0,M,0,0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,327.0,M,0.0,L,0.0,0.0,0.0,0,0,,,1.0,,,
6556,1,5,36022835,1,1,Y,0. СКЛАД - ОСНОВЕН,2.2. Фитинги за заваряване,Холендър 316L заварка PTFE 1“,10148677/290126/1,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,N,0,Доставни цени,N,2026-02-06 07:54:02.000,0.0,179.8,M,-0.0,0.0,N,,17.98,M,0,0,0.0,179.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,17.98,M,0.0,L,0.0,0.0,0.0,0,0,,,10.0,,,
6556,2,5,36022835,2,2,Y,0. СКЛАД - ОСНОВЕН,2.4. Фланци,Фланец плосък 304 T8 PN16 DN25,10148677/290126/2,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,N,0,Доставни цени,N,2026-02-06 07:54:02.000,0.0,270.0,M,-0.0,0.0,N,,5.4,M,0,0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,5.4,M,0.0,L,0.0,0.0,0.0,0,0,,,50.0,,,
6556,3,5,36022835,3,3,Y,0. СКЛАД - ОСНОВЕН,2.4. Фланци,Уплътнение CF3000 PTFE DN25,10148677/290126/3,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,N,0,Доставни цени,N,2026-02-06 07:54:02.000,0.0,54.0,M,-0.0,0.0,N,,1.08,M,0,0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.08,M,0.0,L,0.0,0.0,0.0,0,0,,,50.0,,,
6556,4,5,39044558,1,1,Y,0. СКЛАД - ОСНОВЕН,М10,Шайба пружинна vZn М10,340047510/290126/1,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,N,0,Доставни цени,N,2026-02-06 10:17:59.000,0.0,10.0,M,-0.0,0.0,N,,0.01,M,0,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.01,M,0.0,L,0.0,0.0,0.0,0,0,,,1000.0,,,
6556,5,5,39044558,2,2,Y,0. СКЛАД - ОСНОВЕН,М12,Шайба пружинна vZn М12,340047510/290126/2,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,N,0,Доставни цени,N,2026-02-06 10:17:59.000,0.0,7.5,M,-0.0,0.0,N,,0.015,M,0,0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.015,M,0.0,L,0.0,0.0,0.0,0,0,,,500.0,,,
6556,6,5,36075849,1,1,Y,0. СКЛАД - ОСНОВЕН,Газ анализ - Крепежи,"Винт с вътршен шестостен, А2, М4х10",10549203/270126/1,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,N,0,Доставни цени,N,2026-02-06 10:50:10.000,0.0,0.8,M,-0.0,0.0,N,,0.04,M,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.04,M,0.0,L,0.0,0.0,0.0,0,0,,,20.0,,,
6556,7,5,36075849,2,2,Y,0. СКЛАД - ОСНОВЕН,Газ анализ - Крепежи,"Винт с вътршен шестостен, А2, М4х5",10549203/270126/2,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,N,0,Доставни цени,N,2026-02-06 10:50:10.000,0.0,1.4000000000000001,M,-0.0,0.0,N,,0.07,M,0,0,0.0,1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.07,M,0.0,L,0.0,0.0,0.0,0,0,,,20.0,,,
6556,8,5,36075849,3,3,Y,0. СКЛАД - ОСНОВЕН,Газ анализ - Крепежи,"Винт с вътршен шестостен, А2, М5х20",10549203/270126/3,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,N,0,Доставни цени,N,2026-02-06 10:50:10.000,0.0,1.4000000000000001,M,-0.0,0.0,N,,0.07,M,0,0,0.0,1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.07,M,0.0,L,0.0,0.0,0.0,0,0,,,20.0,,,
6556,9,5,36075849,4,4,Y,0. СКЛАД - ОСНОВЕН,Газ анализ - Крепежи,"Винт с вътршен шестостен, А2, М6х30",10549203/270126/4,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,N,0,Доставни цени,N,2026-02-06 10:50:10.000,0.0,5.5,M,-0.0,0.0,N,,0.11,M,0,0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.11,M,0.0,L,0.0,0.0,0.0,0,0,,,50.0,,,
6556,10,5,36075849,5,5,Y,0. СКЛАД - ОСНОВЕН,Газ анализ - Крепежи,"Винт с конусна глава, А2, М4х8",10549203/270126/5,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,N,0,Доставни цени,N,2026-02-06 10:50:10.000,0.0,0.4,M,-0.0,0.0,N,,0.02,M,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.02,M,0.0,L,0.0,0.0,0.0,0,0,,,20.0,,,
6556,11,5,36075849,6,6,Y,0. СКЛАД - ОСНОВЕН,Газ анализ - Крепежи,"Нит-гайка с накат.нам.,цинк, М4/ф6х10",10549203/270126/6,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,N,0,Доставни цени,N,2026-02-06 10:50:10.000,0.0,1.0,M,-0.0,0.0,N,,0.05,M,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,0.05,M,0.0,L,0.0,0.0,0.0,0,0,,,20.0,,,
