__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DT_CHANGED,SKLAD,GRUPA,STOKA,VALUTA_KUP,VALUTA_PROD_ED,VALUTA_PROD_DR,CENA_KUP,CENA_PROD_ED1,CENA_PROD_DR1,KOLICH,KOLICH2,MIN_KOLICH,MAX_KOLICH,STOCK_POSITION,PROPS,NOTE,KOLICH_LOCKED,KOLICH_LOCKED2,DATA_CHANGED,KOLICH_CHANGED,IS_BLOCKED,IS_RESTRICT,S_DOSTAW
5317,32,1,1316362435,Склад,2.1. Тръби,"Тръба шевна 304L (60,3х2) 2``",M,L,L,12.061287,0.0,0.0,0.0,0.0,6.0,6.0,,,"Тръба шевна 304L (60,3х2) 2``",0.0,0.0,2026-01-15 15:20:47.269,2026-01-15 15:20:47.269,N,0,
5317,34,1,1316361320,Склад,Крисметал,"Тръба (609,6х3) 24``",M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,Взима се на готов продукт от Шишков,0.0,0.0,2026-01-15 14:43:00.924,2025-08-13 14:44:12.000,N,0,
5317,36,1,1316363558,Склад,2.1. Тръби,"Тръба шевна 304L (323,9х3) 12``",M,L,L,147.655439,0.0,0.0,0.0,0.0,1.0,2.0,,,"Тръба (323,9х3) 12``",0.0,0.0,2026-01-15 15:19:36.353,2026-01-15 15:19:36.353,N,0,
5318,0,1,1316361236,Склад,2.1. Тръби,"Тръба шевна 304L (168,3х2) 6``",M,L,L,33.642882,0.0,0.0,0.0,0.0,6.0,6.0,,,"Тръба шевна 304L (168,3х2) 6``",0.0,0.0,2026-01-15 15:20:24.630,2026-01-15 15:20:24.630,N,0,
5318,2,1,1316361240,Склад,2.1. Тръби,"Тръба шевна 304L (114,3х2) 4``",M,L,L,31.239818999999997,0.0,0.0,0.0,0.0,6.0,6.0,,,"Тръба шевна 304L (114,3х2) 4``",0.0,0.0,2026-01-15 15:20:13.225,2026-01-15 15:20:13.225,N,0,
5318,4,1,1316164158,Склад,2.1. Тръби,Тръба оребрена 25х2,M,L,L,48.137952999999996,0.0,0.0,0.0,0.0,61.0,61.0,,,Тръба оребрена (25х2 - 50) 2м,0.0,0.0,2026-01-30 09:20:45.011,2026-01-30 09:20:45.011,N,0,
5318,5,1,1316437484,"Склад производство, 500kW",2.2. Фитинги за заваряване,"Коляно 90° 304L зав. (60,3x2) 2``",M,L,L,5.7264479999999995,0.0,0.0,8.0,0.0,1.0,2.0,,,"Коляно 90o 304L заварка (60,3x2) 2``",0.0,0.0,2026-03-04 08:11:00.845,2026-03-04 08:11:00.845,N,0,
5318,7,1,1316439896,"Склад производство, 500kW",2.4. Фланци,Фланец плосък 304 T10 PN16 DN50,M,L,L,10.609268,0.0,0.0,2.0,0.0,1.0,2.0,,,Фланец плосък 304 T10 PN16 DN50,0.0,0.0,2026-03-04 08:11:00.923,2026-03-04 08:11:00.923,N,0,
5318,8,1,1333934050,Неактивен 3,Газ анализ - Арматури,2 micron element kit for 2F series - филтър,M,L,L,8.89,0.0,0.0,0.0,0.0,1.0,2.0,,,,0.0,0.0,2026-07-10 08:10:19.763,2025-10-27 13:47:24.930,N,0,
5318,9,1,1333934050,Неактивен 3,Газ анализ - Фитинги,"Instr., low profile sleeve -",M,L,L,68.04,0.0,0.0,0.0,0.0,1.0,2.0,,,,0.0,0.0,2026-07-10 08:10:20.026,2025-10-27 13:47:24.940,N,0,
5318,11,1,1307941810,2. МЕТАЛХИДРИД,A.M.P.E.R.E. ALLOYS,Лантан,M,L,L,14.5,0.0,0.0,141.1,0.0,20.0,20.0,,,Дози 50гр.,0.0,0.0,2026-03-13 14:16:19.620,2026-03-13 14:16:19.620,N,0,
5318,14,1,1307941844,2. МЕТАЛХИДРИД,A.M.P.E.R.E. ALLOYS,Никел,M,L,L,18.5,0.0,0.0,139.53,0.0,20.0,20.0,,,Кофи по 20кг.,0.0,0.0,2026-03-13 14:16:19.605,2026-03-13 14:16:19.605,N,0,
5318,16,1,1320962458,"Склад производство, 500kW",2.5.3. Кранове на резба,Кран сфер. на рез. 316L PN64 DN20,M,L,L,0.0,0.0,0.0,8.0,0.0,1.0,2.0,,|1—сферичен кран|2—3/4` - DN20|5—склад|,,0.0,0.0,2026-03-04 08:11:01.735,2026-03-04 08:11:01.735,N,0,
5318,18,1,1320962458,Склад,2.6. Арматури,Филтър-Y на рез. 1/2“,M,L,L,18.509533037124903,0.0,0.0,0.0,0.0,1.0,2.0,,,Y-Филтър 1/2,0.0,0.0,2026-03-02 14:59:24.036,2025-08-14 15:28:13.444,N,0,
5318,20,1,1316451250,Склад,Фитинги - Щуцер на резба,Щуцер за маркуч 304 1/2“,M,L,L,0.935661,0.0,0.0,5.0,0.0,20.0,20.0,,,Произвежда се от стругарно,0.0,0.0,2026-06-16 13:44:23.743,2026-06-16 13:44:23.743,N,0,
5318,22,1,1320962458,Склад,ЛД,"Права връзка 1510 15/12,5-1/2",M,L,L,2.6331531881605255,0.0,0.0,0.0,0.0,1.0,2.0,,,"Права връзка 1510 15/12,5-1/2",0.0,0.0,2026-03-02 14:59:24.052,2025-08-13 14:44:12.000,N,0,
5318,24,1,1320962458,Склад,ЛД,Права връзка  1511 8/6-1/4,M,L,L,1.1943778344743663,0.0,0.0,0.0,0.0,1.0,2.0,,,Права връзка  1511 8/6-1/4,0.0,0.0,2026-03-02 14:59:24.083,2025-08-13 14:44:12.000,N,0,
5318,26,1,1320962458,Неактивен 3,2.5.3. Кранове на резба,Кран сфер. на рез. 316L PN64 DN20,M,L,L,38.41847195308386,0.0,0.0,0.0,0.0,1.0,2.0,,|1—сферичен кран|2—3/4` - DN20|5—склад|,,0.0,0.0,2026-03-02 14:59:24.098,2025-10-23 07:14:51.970,N,0,
5318,27,1,1316362410,Неактивен 3,2.1. Тръби,"Тръба шевна 304L (60,3х2) 2``",M,L,L,12.061331,0.0,0.0,0.0,0.0,1.0,2.0,,,"Тръба шевна 304L (60,3х2) 2``",0.0,0.0,2026-01-15 14:58:42.616,2025-11-06 14:31:47.362,N,0,
5318,29,1,1316362410,"Склад производство, 500kW",2.1. Тръби,"Тръба шевна 304L (60,3х2) 2``",M,L,L,12.061331,0.0,0.0,7.0,0.0,1.0,2.0,,,"Тръба шевна 304L (60,3х2) 2``",0.0,0.0,2026-01-15 14:58:42.632,2025-11-17 08:52:34.416,N,0,
5319,2,1,1316438943,Склад,Муфи на резба,Муфа 304L резбa 150LBS  1/2``,M,L,L,1.3498059999999998,0.0,0.0,0.0,0.0,1.0,2.0,,,Муфа 304L резбa 150LBS L25/30  1/2``,0.0,0.0,2026-01-16 12:21:02.551,2026-01-16 12:21:02.551,N,0,
5319,6,1,1316438974,Склад,Муфи на резба,Муфа 304L резбa 150LBS L45 1 1/2``,M,L,L,2.781418,0.0,0.0,0.0,0.0,1.0,2.0,,,Муфа 304L резбa 150LBS L45 1 1/2``,0.0,0.0,2026-01-16 12:21:13.816,2026-01-16 12:21:13.816,N,0,
5319,7,1,1319564225,0. СКЛАД - ОСНОВЕН,М16,Гайка шест. 8 Bl. М16,M,L,L,0.061355,0.0,0.0,318.0,0.0,200.0,200.0,А16/5,"|1—гайка шестостенна 10, цинк|2—М16|5—склад|",,0.0,0.0,2026-06-17 08:21:15.672,2026-06-17 08:21:15.672,N,0,
5319,14,1,1316439013,Склад,Тапи на резба,Тапа 304L резба 1/2``,M,L,L,0.690241,0.0,0.0,0.0,0.0,1.0,2.0,,,Тапа 304L 150LBS 1/2``,0.0,0.0,2026-01-16 14:38:28.003,2026-01-16 14:38:28.003,N,0,
5319,16,1,1316438996,Склад,М/Ж резба,Преход 304L резба М/Ж 1/2``x1/4``,M,L,L,0.991903,0.0,0.0,0.0,0.0,1.0,2.0,,,Преход 304L 1/2`` x 1/4``,0.0,0.0,2026-01-27 14:06:17.032,2026-01-27 14:06:17.032,N,0,
5319,36,1,1320962458,Склад,Колена на резба,Коляно 90° 304L резба вътрешна 1 1/2“,M,L,L,0.5112918811962185,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2026-03-02 14:59:24.130,2025-11-24 13:59:07.699,N,0,
5321,0,1,1318941199,Склад,Муфи на резба,Муфа 304L резбa 150LBS L42 1``,M,L,L,2.97,0.0,0.0,0.0,0.0,1.0,2.0,,,Муфа 304L резбa 150LBS L42 1``,0.0,0.0,2026-02-10 09:53:16.653,2026-01-16 12:21:08.707,N,0,
5321,2,1,1316438983,Склад,Муфи на резба,Муфа 304L резбa 150LBS L54 2``,M,L,L,4.172126,0.0,0.0,0.0,0.0,1.0,2.0,,,Муфа 304L резбa 150LBS L54 2``,0.0,0.0,2026-01-16 12:21:18.831,2026-01-16 12:21:18.831,N,0,
5321,4,1,1321863354,0. СКЛАД - ОСНОВЕН,М12,Шайба подложна vZn М12,M,L,L,0.01,0.0,0.0,418.0,0.0,200.0,200.0,А15/4,|1—шайба цинк|2—М12|5—склад|,,0.0,0.0,2026-06-17 16:03:57.443,2026-06-17 16:03:57.443,N,0,
5321,7,1,1319658324,0. СКЛАД - ОСНОВЕН,Шини (Електроника),DIN-релса за модулна апаратура перфорирана 1m,M,L,L,1.252661,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2026-07-27 13:41:20.601,2026-07-27 13:41:20.601,N,0,
5321,8,1,1317558247,Склад,М/Ж резба,Преход 316L резба М/Ж 1 1/4“-1/2“,M,L,L,9.12,0.0,0.0,0.0,0.0,1.0,2.0,,,Права връзка неръждаема X1510 8/6-1/4,0.0,0.0,2026-01-27 14:06:37.352,2026-01-27 14:06:37.352,N,0,
5321,12,1,1320962458,Склад,Гумпласт,Плоча PP 500х500х20,M,L,L,53.68564752560294,0.0,0.0,0.0,0.0,1.0,2.0,,,Плоча PP 500х500х20,0.0,0.0,2026-03-02 14:59:24.161,2025-08-13 14:44:12.000,N,0,
5321,14,1,1320962458,Склад,Ивда Гео,ПП тръба за т. вода Ф25/PN25,M,L,L,2.5308948119212817,0.0,0.0,0.0,0.0,1.0,2.0,,,ПП тръба за т. вода Ф20/PN20,0.0,0.0,2026-03-02 14:59:24.177,2025-08-28 14:58:16.987,N,0,
5321,17,1,1317645375,0. СКЛАД - ОСНОВЕН,Захранвания,Захранване за DIN шина SDR-120-24 24V/5A,M,L,L,44.87,0.0,0.0,1.0,0.0,1.0,2.0,,|1—захранване за DIN шина|2—24V/5A|,,0.0,0.0,2026-01-28 10:53:24.651,2026-01-28 10:53:22.760,N,0,
5321,32,1,1316453275,Склад,М8,Винт за дърво М8х60,M,L,L,0.0355,0.0,0.0,0.0,0.0,1.0,2.0,,,Винтове за дърво М8,0.0,0.0,2026-01-16 12:47:10.415,2025-08-13 14:44:12.000,N,0,
5321,61,1,1316438974,"Склад производство, 500kW",Муфи на резба,Муфа 304L резбa 150LBS L45 1 1/2``,M,L,L,2.781418,0.0,0.0,4.0,0.0,1.0,2.0,,,Муфа 304L резбa 150LBS L45 1 1/2``,0.0,0.0,2026-03-04 08:11:00.985,2026-03-04 08:11:00.985,N,0,
5323,1,1,1320962459,Склад,Платки - Green Innovation,Опртони,M,L,L,0.04601626930765966,0.0,0.0,0.0,0.0,30.0,30.0,,,За развой нови платки,0.0,0.0,2026-03-02 14:59:24.223,2026-01-28 12:41:10.422,N,0,
5323,3,1,1320962459,Склад,Платки - Green Innovation,Оптрони,M,L,L,0.22496842772633613,0.0,0.0,0.0,0.0,30.0,30.0,,,За развой нови платки,0.0,0.0,2026-03-02 14:59:24.255,2026-01-28 12:41:16.562,N,0,
5323,5,1,1319634001,0. СКЛАД - ОСНОВЕН,Контактори,"Контактор 4kW/9A, AC-3, 1NO, 230V AC размер 0",M,L,L,0.0,0.0,0.0,2.0,0.0,1.0,2.0,,|1—контактор|2—4KW|5—склад|,,0.0,0.0,2026-02-17 08:09:37.243,2026-01-28 10:14:11.425,N,0,
5323,7,1,1320962459,Склад,Комет електроникс,Клеми,M,L,L,0.7567119841704033,0.0,0.0,0.0,0.0,30.0,30.0,,,За развой нови платки,0.0,0.0,2026-03-02 14:59:24.270,2026-01-28 12:39:35.788,N,0,
5323,10,1,1319638906,0. СКЛАД - ОСНОВЕН,Контактори,"Контактор 11kW/25A, AC-3, 1NC, 230V AC размер 1",M,L,L,0.0,0.0,0.0,6.0,0.0,1.0,2.0,,|1—контактор|2—11KW|5—склад|,,0.0,0.0,2026-02-17 09:20:15.307,2026-01-28 10:14:22.580,N,0,
5323,11,1,1320962459,Склад,Комет електроникс,Клеми 1,M,L,L,4.044318780262088,0.0,0.0,0.0,0.0,30.0,30.0,,,За развой нови платки,0.0,0.0,2026-03-02 14:59:24.302,2026-01-28 12:39:42.881,N,0,
5323,13,1,1320962459,Склад,Комет електроникс,Клеми 3,M,L,L,0.03067751287177311,0.0,0.0,0.0,0.0,30.0,30.0,,,За развой нови платки,0.0,0.0,2026-03-02 14:59:24.317,2026-01-28 12:39:49.084,N,0,
5323,15,1,1320962459,Склад,Комет електроникс,Клеми 4,M,L,L,1.0686000317000965,0.0,0.0,0.0,0.0,30.0,30.0,,,За развой нови платки,0.0,0.0,2026-03-02 14:59:24.333,2026-01-28 12:39:57.396,N,0,
5323,17,1,1320962459,Склад,Комет електроникс,Клеми 5,M,L,L,4.044318780262088,0.0,0.0,0.0,0.0,30.0,30.0,,,За развой нови платки,0.0,0.0,2026-03-02 14:59:24.364,2026-01-28 12:40:06.207,N,0,
5323,19,1,1320962459,Склад,Комет електроникс,Клеми 6,M,L,L,0.03067751287177311,0.0,0.0,0.0,0.0,30.0,30.0,,,За развой нови платки,0.0,0.0,2026-03-02 14:59:24.380,2026-01-28 12:40:11.973,N,0,
5323,20,1,1320962459,Склад,7. Кабели,Кабел 4х0,M,L,L,0.18406507723063864,0.0,0.0,0.0,0.0,10.0,10.0,,,,0.0,0.0,2026-03-02 14:59:24.395,2026-01-28 12:50:02.518,N,0,
5323,21,1,1322059346,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Тяло на бутилка,M,L,L,1.83,0.0,0.0,0.0,0.0,10.0,10.0,,,Тяло на бутилка за Металхидрид,0.0,0.0,2026-03-13 14:16:59.976,2026-03-13 14:16:59.976,N,0,
5323,23,1,1320962459,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Дъно за бутилка,M,L,L,0.47550144951248324,0.0,0.0,0.0,0.0,10.0,10.0,,,Дъно за бутилка за Металхидрид,0.0,0.0,2026-03-13 14:16:59.960,2026-03-13 14:16:59.960,N,0,
5323,25,1,1320962459,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Тапа за бутилка,M,L,L,0.5879856633756512,0.0,0.0,0.0,0.0,10.0,10.0,,,Тапа за бутилка за Металхидрид,0.0,0.0,2026-04-06 08:13:54.306,2026-04-06 08:13:54.306,N,0,
5323,27,1,1320962459,Неактивен 2,1.3. Металхидрид,Бутилки Металхидрид - Полуготови,M,L,L,3.2722680396557986,0.0,0.0,0.0,0.0,30.0,30.0,,,"Полуготови бутилки следва поставяне на щуцер, филтър и пълнеж",0.0,0.0,2026-03-13 14:18:09.445,2026-03-13 14:18:09.445,N,0,
5323,32,1,1316163815,Склад,М8,Шпилка 8.8 vZn M8x1000,M,L,L,95.836198,0.0,0.0,0.0,0.0,4.0,4.0,,,"Шпилка, DIN 976, 8.8, vZn, M 8 x 1000",0.0,0.0,2026-01-16 14:38:41.471,2026-01-16 14:38:41.471,N,0,
5323,34,1,1316458886,Склад,Скоби,Скоба за тръба 1``,M,L,L,3.9880619999999998,0.0,0.0,0.0,0.0,1.0,2.0,,,Цената не е актуална,0.0,0.0,2026-01-16 14:07:58.320,2025-08-13 14:44:12.000,N,0,
5323,36,1,1331559074,Неактивен 3,1.3. Металхидрид,Бутилки Металхидрид - Готови,M,L,L,94.62,0.0,0.0,0.0,0.0,1.0,1.0,,,"Бутилки с налични щуцер, филтър и пълнеж",0.0,0.0,2026-06-16 14:10:39.989,2026-06-16 14:10:34.973,N,0,
5324,0,1,1316458858,Склад,Скоби,Скоба за тръба 2``,M,L,L,5.62419,0.0,0.0,0.0,0.0,1.0,2.0,,,Цената не е актуална,0.0,0.0,2026-01-16 14:07:33.737,2025-08-13 14:44:12.000,N,0,
5324,3,1,1320962459,Склад,7. Кабели,Кабел 6х1,M,L,L,0.24542010297418487,0.0,0.0,0.0,0.0,10.0,10.0,,,,0.0,0.0,2026-03-02 14:59:24.536,2026-01-28 12:50:09.252,N,0,
5324,5,1,1319634076,0. СКЛАД - ОСНОВЕН,Контактори,"Контактор 22kW/50A, AC-3, 230V AC размер 2",M,L,L,0.0,0.0,0.0,2.0,0.0,1.0,2.0,,|1—контактор|2—22KW|5—склад|,,0.0,0.0,2026-02-17 08:10:42.191,2026-01-28 10:14:29.564,N,0,
5324,8,1,1319638912,0. СКЛАД - ОСНОВЕН,"Прекъсвачи, Предпазители",Предпазител B-FA/24,M,L,L,0.0,0.0,0.0,19.0,0.0,1.0,2.0,,|1—предпазители|5—склад|,,0.0,0.0,2026-02-17 09:20:20.416,2026-01-28 10:14:35.548,N,0,
5324,10,1,1319638917,0. СКЛАД - ОСНОВЕН,"Прекъсвачи, Предпазители",Предпазител LQA01230 16А,M,L,L,0.0,0.0,0.0,9.0,0.0,1.0,2.0,,|1—предпазители|2—16А|5—склад|,,0.0,0.0,2026-02-17 09:20:24.744,2026-01-28 10:14:42.313,N,0,
5324,11,1,1319638927,0. СКЛАД - ОСНОВЕН,"Прекъсвачи, Предпазители",Прекъсвач мин.авт. C 32/1 6kA,M,L,L,0.5112918811962185,0.0,0.0,4.0,0.0,1.0,2.0,,,,0.0,0.0,2026-02-17 09:20:32.946,2026-01-28 10:14:49.031,N,0,
5324,14,1,1319638955,0. СКЛАД - ОСНОВЕН,"Прекъсвачи, Предпазители",Прекъсвач (C20/3),M,L,L,0.0,0.0,0.0,2.0,0.0,1.0,2.0,,|1—прекъсвач|5—склад|,,0.0,0.0,2026-02-17 09:20:57.210,2026-01-28 10:14:56.562,N,0,
5324,15,1,1319631927,0. СКЛАД - ОСНОВЕН,Други (Електроника),Щекер  (LD),M,L,L,1.649,0.0,0.0,11.0,0.0,1.0,2.0,,|1—щекер|2—без опаковка|5—склад|,,0.0,0.0,2026-06-17 08:48:30.831,2026-06-17 08:48:30.831,N,0,
5324,17,1,1319638950,0. СКЛАД - ОСНОВЕН,"Прекъсвачи, Предпазители",Прекъсвач (C40/3),M,L,L,0.0,0.0,0.0,4.0,0.0,1.0,2.0,,|1—прекъсвач|5—склад|,,0.0,0.0,2026-02-17 09:20:53.242,2026-01-28 10:15:02.265,N,0,
5324,19,1,1322534971,Склад,Сензори,Датчик за температура,M,L,L,105.68,0.0,0.0,0.0,0.0,7.0,7.0,,,,0.0,0.0,2026-03-18 08:23:35.673,2026-01-16 15:10:00.426,N,0,
5324,22,1,1316463670,Склад,Сензори,Трансмитер за налягане взривозащитен,M,L,L,260.7579,0.0,0.0,0.0,0.0,1.0,2.0,,,"Трансмитер за налягане, взривозащитен",0.0,0.0,2026-01-16 15:16:51.124,2025-08-13 14:44:12.000,N,0,
5324,24,1,1319638976,0. СКЛАД - ОСНОВЕН,"Прекъсвачи, Предпазители",Прекъсвач (C43),M,L,L,0.0,0.0,0.0,4.0,0.0,1.0,2.0,,|1—прекъсвач|5—склад|,,0.0,0.0,2026-02-17 09:21:15.615,2026-01-28 10:15:50.558,N,0,
5324,26,1,1331558102,Склад,Сензори,Нивомер поплавъчен тип 8181,M,L,L,86.66,0.0,0.0,0.0,0.0,1.0,2.0,,,Поплавъчен нивомер тип 8181,0.0,0.0,2026-06-16 13:56:40.712,2026-01-16 15:09:33.874,N,0,
5324,29,1,1319638986,0. СКЛАД - ОСНОВЕН,"Прекъсвачи, Предпазители",Прекъсвач (C63/3),M,L,L,0.0,0.0,0.0,1.0,0.0,1.0,2.0,,|1—прекъсвач|5—склад|,,0.0,0.0,2026-02-17 09:21:24.115,2026-01-28 10:15:55.074,N,0,
5324,32,1,1320962459,Склад,ЛД,Регулиращ вентил G1/2,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,Регулиращ вентил G1/2,0.0,0.0,2026-03-02 14:59:24.567,2025-08-13 14:44:12.000,N,0,
5324,34,1,1320962459,Склад,ЛД,Бобина 24V DC / 8 W,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,Бобина 24V DC / 8 W,0.0,0.0,2026-03-02 14:59:24.583,2025-08-13 14:44:12.000,N,0,
5324,36,1,1320962459,Склад,ЛД,Магнетвентил 1/4`` (без бобина),M,L,L,67.14284983868741,0.0,0.0,0.0,0.0,1.0,2.0,,,Магнетвентил 1/4`` (без бобина),0.0,0.0,2026-03-02 14:59:24.614,2025-08-13 14:44:12.000,N,0,
5325,0,1,1316461476,Склад,5. Устройства,Захранване 275 kW,M,L,L,27500.883052999998,0.0,0.0,0.0,0.0,1.0,2.0,,,Захранване 275 kW,0.0,0.0,2026-01-16 15:09:24.978,2026-01-16 15:09:24.978,N,0,
5325,1,1,1319536880,0. СКЛАД - ОСНОВЕН,1.2.1. Части (Очиска),Демистър 4“ - Гъба (Wire mesh sep. mono circol.),M,L,L,82.0,0.0,0.0,8.0,0.0,10.0,10.0,,,Гъба демистър (Wire mesh separator mono circolare 316L d.164 Sp tot 112),0.0,0.0,2026-06-17 15:59:19.094,2026-06-17 15:59:19.094,N,0,
5325,2,1,1331636296,0. СКЛАД - ОСНОВЕН,2.5.3. Кранове на резба,Кран сфер. на рез. 316L PN64 DN15,M,L,L,56.5,0.0,0.0,3.0,0.0,1.0,2.0,,|1—кран за задвижка|2—1/2 - DN15|5—склад|,,0.0,0.0,2026-06-17 15:30:40.884,2026-06-17 15:30:40.884,N,0,
5325,4,1,1316461913,Склад,2.5.5. Клапани,Иглен клапан (Slid. Gate Mot. Valve 8038 О2),M,L,L,3233.29,0.0,0.0,0.0,0.0,1.0,2.0,,,Sliding Gate Motor Valve 8038 О2,0.0,0.0,2026-01-16 15:09:05.919,2026-01-16 15:09:05.919,N,0,
5325,6,1,1316461918,Склад,2.5.5. Клапани,Иглен клапан (Slid. Gate Mot. Valve 8038 H2),M,L,L,3569.44,0.0,0.0,0.0,0.0,1.0,2.0,,,Sliding Gate Motor Valve 8038 H2,0.0,0.0,2026-01-16 15:08:59.591,2026-01-16 15:08:59.591,N,0,
5325,7,1,1318153851,0. СКЛАД - ОСНОВЕН,"Прекъсвачи, Предпазители","Прекъсвач (MCB 10kA,  D10/3)",M,L,L,10.49,0.0,0.0,2.0,0.0,1.0,2.0,,|1—прекъсвач|5—склад|,,0.0,0.0,2026-02-02 13:15:52.686,2026-02-02 13:15:52.686,N,0,
5325,8,1,1318956546,Склад,Сензори,Дебитомер (flowmeter) калиева основа,M,L,L,512.2666591677191,0.0,0.0,0.0,0.0,1.0,2.0,,,Сензор за поток (flowmeter),0.0,0.0,2026-02-10 13:34:16.233,2025-10-08 09:33:30.202,N,0,
5325,10,1,1316462059,Склад,Сензори,Монтажен комплект (flowmeter),M,L,L,159.83947999999998,0.0,0.0,0.0,0.0,1.0,2.0,,,Монтажен комплект (flowmeter),0.0,0.0,2026-01-16 14:53:39.253,2025-08-13 14:44:12.000,N,0,
5325,12,1,1316462524,Склад,2.5.4. Вентили,Магнетвентил 1/4“,M,L,L,67.14515899999999,0.0,0.0,-1.0,0.0,1.0,2.0,,,Магнетвентил 1/4````,0.0,0.0,2026-01-28 08:22:39.061,2026-01-28 08:22:39.061,N,0,
5325,14,1,1316433400,Склад,2.5.4. Вентили,Магнетвентил 1“,M,L,L,191.66,0.0,0.0,-1.0,0.0,1.0,2.0,,,Магнетвентил 1``,0.0,0.0,2026-01-28 08:22:42.139,2026-01-28 08:22:42.139,N,0,
5325,16,1,1316462575,Склад,2.5.6. Актуатори,Актуатор електрически 24V,M,L,L,167.754249,0.0,0.0,0.0,0.0,1.0,2.0,,,"Актуатор електрически 24V, комплект с 1преходник и 4 болта М5х12",0.0,0.0,2026-01-16 15:09:15.384,2026-01-16 15:09:15.384,N,0,
5325,18,1,1316462686,Склад,2.5.6. Актуатори,Актуатор JJ ON/OFF J4C-S55 24-240VD,M,L,L,316.9998,0.0,0.0,0.0,0.0,1.0,2.0,,,JJ Електрическа задвижка ON/OFF J4C-S55 24-240VDC/AC,0.0,0.0,2026-01-16 15:02:40.683,2025-08-13 14:44:12.000,N,0,
5325,20,1,1321956527,Склад,Сензори,Сензор за газ H2 GS-220,M,L,L,177.32,0.0,0.0,0.0,0.0,3.0,3.0,,,Сензор за газ H2 GS-220,0.0,0.0,2026-03-12 13:34:00.034,2026-01-16 15:09:52.960,N,0,
5325,21,1,1321241681,0. СКЛАД - ОСНОВЕН,2.5.3. Кранове на резба,Кран сфер. на рез. 316L PN64 DN25,M,L,L,56.5,0.0,0.0,3.0,0.0,1.0,2.0,,|1—кран за задвижка|2—1` - DN25|5—склад|,,0.0,0.0,2026-03-05 10:00:12.963,2026-01-29 15:28:46.662,N,0,
5325,22,1,1316462879,Склад,5. Устройства,Вентилатор (KSA 600 4K-T),M,L,L,173.83859999999999,0.0,0.0,0.0,0.0,1.0,2.0,,,Вентилатор KSA 600 4K-T,0.0,0.0,2026-01-16 15:05:27.834,2025-08-13 14:44:12.000,N,0,
5325,24,1,1319757257,0. СКЛАД - ОСНОВЕН,2.5.3. Кранове на резба,Кран сфер. на рез. 316L PN64 DN20,M,L,L,38.41847195308386,0.0,0.0,1.0,0.0,3.0,3.0,,|1—сферичен кран|2—3/4` - DN20|5—склад|,,0.0,0.0,2026-02-18 13:44:30.443,2026-01-28 12:56:57.742,N,0,
5325,26,1,1317035196,Склад,"Прекъсвачи, Предпазители",Прекъсвач мин. AMPARO 6kA C 63А 3P,M,L,L,11.205943,0.0,0.0,-1.0,0.0,1.0,2.0,,,Миниатюрен прекъсвач 63А,0.0,0.0,2026-01-28 09:58:39.123,2026-01-28 09:58:39.123,N,0,
5325,27,1,1319757246,0. СКЛАД - ОСНОВЕН,2.5.3. Кранове на резба,Кран сфер. на рез. 316L DN15,M,L,L,33.37713400448914,0.0,0.0,1.0,0.0,4.0,4.0,,|1—сферичен кран с резба|2—1/2 - DN15|5—склад|,,0.0,0.0,2026-05-13 09:16:18.198,2026-05-13 09:16:18.198,N,0,
5327,6,1,1323753281,0. СКЛАД - ОСНОВЕН,2.5.3. Кранове на резба,Кран сфер. на рез. 3-части 316L PN63 (Акт) 1“,M,L,L,191.7,0.0,0.0,3.0,0.0,1.0,2.0,E9/4,|1—сферичен кран със задвижка|,,0.0,0.0,2026-03-30 12:47:14.962,2026-03-02 13:53:01.919,N,0,
5327,8,1,1320962459,Склад,Контактори,"Контактор 30kW/65A, AC-3, 230V AC размер 2",M,L,L,73.04724848274134,0.0,0.0,0.0,0.0,1.0,2.0,,,Контактор 30kW/65A,0.0,0.0,2026-03-02 14:59:24.645,2026-01-28 09:55:40.799,N,0,
5327,9,1,1326840094,0. СКЛАД - ОСНОВЕН,2.1. Тръби,"Тръба шевна 304L (33,7x2) 1``",M,L,L,6.44,0.0,0.0,40.32,0.0,6.0,6.0,,,Тръба шевна 304L (33.7x2) 1``,0.0,0.0,2026-06-17 16:00:29.799,2026-06-17 16:00:29.799,N,0,
5327,12,1,1317654187,0. СКЛАД - ОСНОВЕН,2.1. Тръби,"Тръба шевна 304L (33,7х3) 1“",M,L,L,11.544927999999999,0.0,0.0,25.0,0.0,6.0,6.0,,,Тръба шевна 304L (33.7х3),0.0,0.0,2026-01-28 13:00:18.275,2026-01-28 13:00:18.275,N,0,
